# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 36
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU
# Instrument ID: 
# Data supplier: 
# Location name: 
# Position (lat, lon, elev(m)): 
# Local timezone: Europe/Madrid
# Time Synchronization: GMT+1
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 
# Field of view (degrees): 
# Number of fields per line: 6
# SQM serial number: 2328
# SQM hardware identity: FTB3LBET
# SQM firmware version: 4-3-25
# SQM cover offset value: 
# SQM readout test ix: i,00000004,00000003,00000025,00002328
# SQM readout test rx: r, 06.69m,0000185480Hz,0000000000c,0000000.000s, 018.6C
# SQM readout test cx: c,00000019.86m,0000136.056s, 020.9C,00000008.71m, 020.3C
# Comment: Almendralejo calima despejado (tarde)
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.253
# UDM setting: Logged continuously every 1 second,Threshold = 0 mpsas.
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2024-03-24T18:20:22.036;2024-03-24T19:20:22.036;18.6;0;174154;6.76
2024-03-24T18:20:23.043;2024-03-24T19:20:23.043;18.6;0;174154;6.76
2024-03-24T18:20:24.039;2024-03-24T19:20:24.039;18.6;0;173712;6.77
2024-03-24T18:20:25.041;2024-03-24T19:20:25.041;18.6;0;173712;6.77
2024-03-24T18:20:26.032;2024-03-24T19:20:26.032;18.6;0;173250;6.77
2024-03-24T18:20:27.040;2024-03-24T19:20:27.040;18.6;0;173250;6.77
2024-03-24T18:20:28.031;2024-03-24T19:20:28.031;18.6;0;172777;6.77
2024-03-24T18:20:29.038;2024-03-24T19:20:29.038;18.6;0;172777;6.77
2024-03-24T18:20:30.045;2024-03-24T19:20:30.045;18.6;0;172370;6.77
2024-03-24T18:20:31.036;2024-03-24T19:20:31.036;18.6;0;172370;6.77
2024-03-24T18:20:32.044;2024-03-24T19:20:32.044;18.6;0;171926;6.78
2024-03-24T18:20:33.034;2024-03-24T19:20:33.034;18.6;0;171926;6.78
2024-03-24T18:20:34.043;2024-03-24T19:20:34.043;18.6;0;171473;6.78
2024-03-24T18:20:35.032;2024-03-24T19:20:35.032;18.6;0;171473;6.78
2024-03-24T18:20:36.039;2024-03-24T19:20:36.039;18.6;0;171025;6.78
2024-03-24T18:20:37.030;2024-03-24T19:20:37.030;18.6;0;171025;6.78
2024-03-24T18:20:38.042;2024-03-24T19:20:38.042;18.6;0;170588;6.79
2024-03-24T18:20:39.029;2024-03-24T19:20:39.029;18.6;0;170588;6.79
2024-03-24T18:20:40.037;2024-03-24T19:20:40.037;18.6;0;170158;6.79
2024-03-24T18:20:41.044;2024-03-24T19:20:41.044;18.6;0;170158;6.79
2024-03-24T18:20:42.035;2024-03-24T19:20:42.035;18.6;0;169705;6.79
2024-03-24T18:20:43.041;2024-03-24T19:20:43.041;18.6;0;169705;6.79
2024-03-24T18:20:44.032;2024-03-24T19:20:44.032;18.6;0;169275;6.79
2024-03-24T18:20:45.039;2024-03-24T19:20:45.039;18.6;0;169275;6.79
2024-03-24T18:20:46.048;2024-03-24T19:20:46.048;18.6;0;168828;6.80
2024-03-24T18:20:47.039;2024-03-24T19:20:47.039;18.6;0;168828;6.80
2024-03-24T18:20:48.044;2024-03-24T19:20:48.044;18.6;0;168378;6.80
2024-03-24T18:20:49.036;2024-03-24T19:20:49.036;18.6;0;168378;6.80
2024-03-24T18:20:50.042;2024-03-24T19:20:50.042;18.6;0;167950;6.80
2024-03-24T18:20:51.034;2024-03-24T19:20:51.034;18.6;0;167950;6.80
2024-03-24T18:20:52.042;2024-03-24T19:20:52.042;18.6;0;167531;6.81
2024-03-24T18:20:53.032;2024-03-24T19:20:53.032;18.6;0;167531;6.81
2024-03-24T18:20:54.038;2024-03-24T19:20:54.038;18.6;0;167104;6.81
2024-03-24T18:20:55.048;2024-03-24T19:20:55.048;18.6;0;167104;6.81
2024-03-24T18:20:56.037;2024-03-24T19:20:56.037;18.6;0;166661;6.81
2024-03-24T18:20:57.044;2024-03-24T19:20:57.044;18.6;0;166661;6.81
2024-03-24T18:20:58.037;2024-03-24T19:20:58.037;18.6;0;166232;6.81
2024-03-24T18:20:59.042;2024-03-24T19:20:59.042;18.6;0;166232;6.81
2024-03-24T18:21:00.035;2024-03-24T19:21:00.035;18.6;0;165805;6.82
2024-03-24T18:21:01.042;2024-03-24T19:21:01.042;18.6;0;165805;6.82
2024-03-24T18:21:02.050;2024-03-24T19:21:02.050;18.6;0;165373;6.82
2024-03-24T18:21:03.039;2024-03-24T19:21:03.039;18.6;0;165373;6.82
2024-03-24T18:21:04.030;2024-03-24T19:21:04.030;18.6;0;164965;6.82
2024-03-24T18:21:05.037;2024-03-24T19:21:05.037;19.0;0;164965;6.82
2024-03-24T18:21:06.045;2024-03-24T19:21:06.045;19.0;0;164546;6.83
2024-03-24T18:21:07.036;2024-03-24T19:21:07.036;19.0;0;164546;6.83
2024-03-24T18:21:08.042;2024-03-24T19:21:08.042;19.0;0;164125;6.83
2024-03-24T18:21:09.034;2024-03-24T19:21:09.034;19.0;0;164125;6.83
2024-03-24T18:21:10.042;2024-03-24T19:21:10.042;18.6;0;163696;6.83
2024-03-24T18:21:11.049;2024-03-24T19:21:11.049;18.6;0;163696;6.83
2024-03-24T18:21:12.038;2024-03-24T19:21:12.038;18.6;0;163286;6.83
2024-03-24T18:21:13.045;2024-03-24T19:21:13.045;18.6;0;163286;6.83
2024-03-24T18:21:14.036;2024-03-24T19:21:14.036;18.6;0;162857;6.83
2024-03-24T18:21:15.045;2024-03-24T19:21:15.045;18.6;0;162857;6.83
2024-03-24T18:21:16.036;2024-03-24T19:21:16.036;18.6;0;162436;6.84
2024-03-24T18:21:17.044;2024-03-24T19:21:17.044;18.6;0;162436;6.84
2024-03-24T18:21:19.041;2024-03-24T19:21:19.041;18.6;0;162000;6.84
2024-03-24T18:21:20.036;2024-03-24T19:21:20.036;18.6;0;161574;6.85
2024-03-24T18:21:21.040;2024-03-24T19:21:21.040;18.6;0;161574;6.85
2024-03-24T18:21:22.045;2024-03-24T19:21:22.045;19.0;0;161143;6.85
2024-03-24T18:21:23.038;2024-03-24T19:21:23.038;19.0;0;161143;6.85
2024-03-24T18:21:24.043;2024-03-24T19:21:24.043;19.0;0;160713;6.85
2024-03-24T18:21:25.034;2024-03-24T19:21:25.034;19.0;0;160713;6.85
2024-03-24T18:21:26.040;2024-03-24T19:21:26.040;19.0;0;160292;6.85
2024-03-24T18:21:27.032;2024-03-24T19:21:27.032;18.6;0;160292;6.85
2024-03-24T18:21:28.039;2024-03-24T19:21:28.039;18.6;0;159863;6.85
2024-03-24T18:21:29.046;2024-03-24T19:21:29.046;18.6;0;159863;6.85
2024-03-24T18:21:30.039;2024-03-24T19:21:30.039;18.6;0;159419;6.86
2024-03-24T18:21:31.045;2024-03-24T19:21:31.045;19.0;0;159419;6.86
2024-03-24T18:21:32.035;2024-03-24T19:21:32.035;19.0;0;158995;6.86
2024-03-24T18:21:33.043;2024-03-24T19:21:33.043;19.0;0;158995;6.86
2024-03-24T18:21:34.035;2024-03-24T19:21:34.035;19.0;0;158561;6.87
2024-03-24T18:21:35.041;2024-03-24T19:21:35.041;18.6;0;158561;6.87
2024-03-24T18:21:36.032;2024-03-24T19:21:36.032;18.6;0;158120;6.87
2024-03-24T18:21:37.039;2024-03-24T19:21:37.039;18.6;0;158120;6.87
2024-03-24T18:21:38.048;2024-03-24T19:21:38.048;18.6;0;157698;6.87
2024-03-24T18:21:39.038;2024-03-24T19:21:39.038;18.6;0;157698;6.87
2024-03-24T18:21:40.046;2024-03-24T19:21:40.046;18.6;0;157256;6.88
2024-03-24T18:21:41.035;2024-03-24T19:21:41.035;18.6;0;157256;6.88
2024-03-24T18:21:42.044;2024-03-24T19:21:42.044;18.6;0;156823;6.88
2024-03-24T18:21:43.035;2024-03-24T19:21:43.035;18.6;0;156823;6.88
2024-03-24T18:21:44.043;2024-03-24T19:21:44.043;19.0;0;156395;6.88
2024-03-24T18:21:45.049;2024-03-24T19:21:45.049;19.0;0;156395;6.88
2024-03-24T18:21:46.039;2024-03-24T19:21:46.039;19.0;0;155970;6.88
2024-03-24T18:21:47.030;2024-03-24T19:21:47.030;19.0;0;155970;6.88
2024-03-24T18:21:48.038;2024-03-24T19:21:48.038;19.0;0;155543;6.89
2024-03-24T18:21:49.044;2024-03-24T19:21:49.044;19.0;0;155543;6.89
2024-03-24T18:21:50.035;2024-03-24T19:21:50.035;19.0;0;155112;6.89
2024-03-24T18:21:51.042;2024-03-24T19:21:51.042;19.0;0;155112;6.89
2024-03-24T18:21:52.035;2024-03-24T19:21:52.035;19.0;0;154702;6.89
2024-03-24T18:21:53.043;2024-03-24T19:21:53.043;19.0;0;154702;6.89
2024-03-24T18:21:54.037;2024-03-24T19:21:54.037;19.0;0;154268;6.90
2024-03-24T18:21:55.041;2024-03-24T19:21:55.041;19.0;0;154268;6.90
2024-03-24T18:21:56.047;2024-03-24T19:21:56.047;19.0;0;153824;6.90
2024-03-24T18:21:57.037;2024-03-24T19:21:57.037;19.0;0;153824;6.90
2024-03-24T18:21:58.044;2024-03-24T19:21:58.044;19.0;0;153441;6.90
2024-03-24T18:21:59.036;2024-03-24T19:21:59.036;19.0;0;153441;6.90
2024-03-24T18:22:00.043;2024-03-24T19:22:00.043;19.0;0;153014;6.90
2024-03-24T18:22:01.034;2024-03-24T19:22:01.034;19.0;0;153014;6.90
2024-03-24T18:22:02.041;2024-03-24T19:22:02.041;19.0;0;152601;6.90
2024-03-24T18:22:03.031;2024-03-24T19:22:03.031;19.0;0;152601;6.90
2024-03-24T18:22:04.043;2024-03-24T19:22:04.043;19.0;0;152168;6.91
2024-03-24T18:22:05.030;2024-03-24T19:22:05.030;19.0;0;152168;6.91
2024-03-24T18:22:06.037;2024-03-24T19:22:06.037;19.0;0;151756;6.91
2024-03-24T18:22:07.045;2024-03-24T19:22:07.045;19.0;0;151756;6.91
2024-03-24T18:22:08.036;2024-03-24T19:22:08.036;19.0;0;151340;6.92
2024-03-24T18:22:09.044;2024-03-24T19:22:09.044;19.0;0;151340;6.92
2024-03-24T18:22:10.033;2024-03-24T19:22:10.033;19.0;0;150924;6.92
2024-03-24T18:22:11.041;2024-03-24T19:22:11.041;19.0;0;150924;6.92
2024-03-24T18:22:12.048;2024-03-24T19:22:12.048;19.0;0;150500;6.93
2024-03-24T18:22:13.038;2024-03-24T19:22:13.038;19.0;0;150500;6.93
2024-03-24T18:22:14.029;2024-03-24T19:22:14.029;19.0;0;150076;6.93
2024-03-24T18:22:15.037;2024-03-24T19:22:15.037;19.0;0;150076;6.93
2024-03-24T18:22:16.045;2024-03-24T19:22:16.045;19.0;0;149651;6.93
2024-03-24T18:22:17.034;2024-03-24T19:22:17.034;19.0;0;149651;6.93
2024-03-24T18:22:18.042;2024-03-24T19:22:18.042;19.0;0;149238;6.93
2024-03-24T18:22:19.034;2024-03-24T19:22:19.034;19.0;0;149238;6.93
2024-03-24T18:22:20.042;2024-03-24T19:22:20.042;19.0;0;148808;6.93
2024-03-24T18:22:21.049;2024-03-24T19:22:21.049;19.0;0;148808;6.93
2024-03-24T18:22:22.043;2024-03-24T19:22:22.043;18.6;0;148386;6.94
2024-03-24T18:22:23.047;2024-03-24T19:22:23.047;18.6;0;148386;6.94
2024-03-24T18:22:24.036;2024-03-24T19:22:24.036;18.6;0;147966;6.94
2024-03-24T18:22:25.043;2024-03-24T19:22:25.043;18.6;0;147966;6.94
2024-03-24T18:22:26.035;2024-03-24T19:22:26.035;18.6;0;147538;6.94
2024-03-24T18:22:27.043;2024-03-24T19:22:27.043;18.6;0;147538;6.94
2024-03-24T18:22:28.055;2024-03-24T19:22:28.055;18.6;0;147131;6.95
2024-03-24T18:22:29.040;2024-03-24T19:22:29.040;18.6;0;147131;6.95
2024-03-24T18:22:30.031;2024-03-24T19:22:30.031;18.6;0;146703;6.95
2024-03-24T18:22:31.038;2024-03-24T19:22:31.038;19.0;0;146703;6.95
2024-03-24T18:22:32.048;2024-03-24T19:22:32.048;19.0;0;146296;6.96
2024-03-24T18:22:33.036;2024-03-24T19:22:33.036;19.0;0;146296;6.96
2024-03-24T18:22:34.044;2024-03-24T19:22:34.044;19.0;0;145884;6.96
2024-03-24T18:22:35.034;2024-03-24T19:22:35.034;19.0;0;145884;6.96
2024-03-24T18:22:36.041;2024-03-24T19:22:36.041;19.0;0;145466;6.96
2024-03-24T18:22:37.032;2024-03-24T19:22:37.032;19.0;0;145466;6.96
2024-03-24T18:22:38.039;2024-03-24T19:22:38.039;19.0;0;145049;6.96
2024-03-24T18:22:39.048;2024-03-24T19:22:39.048;19.0;0;145049;6.96
2024-03-24T18:22:40.039;2024-03-24T19:22:40.039;19.0;0;144625;6.96
2024-03-24T18:22:41.045;2024-03-24T19:22:41.045;19.0;0;144625;6.96
2024-03-24T18:22:42.041;2024-03-24T19:22:42.041;19.0;0;144217;6.97
2024-03-24T18:22:43.045;2024-03-24T19:22:43.045;19.0;0;144217;6.97
2024-03-24T18:22:44.034;2024-03-24T19:22:44.034;19.0;0;143787;6.97
2024-03-24T18:22:45.043;2024-03-24T19:22:45.043;19.0;0;143787;6.97
2024-03-24T18:22:46.035;2024-03-24T19:22:46.035;19.0;0;143363;6.97
2024-03-24T18:22:47.041;2024-03-24T19:22:47.041;19.0;0;143363;6.97
2024-03-24T18:22:48.032;2024-03-24T19:22:48.032;19.0;0;142944;6.98
2024-03-24T18:22:49.040;2024-03-24T19:22:49.040;19.0;0;142944;6.98
2024-03-24T18:22:50.046;2024-03-24T19:22:50.046;19.0;0;142531;6.98
2024-03-24T18:22:51.036;2024-03-24T19:22:51.036;19.0;0;142531;6.98
2024-03-24T18:22:52.044;2024-03-24T19:22:52.044;19.0;0;142101;6.99
2024-03-24T18:22:53.034;2024-03-24T19:22:53.034;19.0;0;142101;6.99
2024-03-24T18:22:54.041;2024-03-24T19:22:54.041;19.0;0;141723;6.99
2024-03-24T18:22:55.048;2024-03-24T19:22:55.048;19.0;0;141723;6.99
2024-03-24T18:22:56.040;2024-03-24T19:22:56.040;19.0;0;141299;7.00
2024-03-24T18:22:57.046;2024-03-24T19:22:57.046;19.0;0;141299;7.00
2024-03-24T18:22:58.039;2024-03-24T19:22:58.039;19.0;0;140884;7.00
2024-03-24T18:22:59.044;2024-03-24T19:22:59.044;19.0;0;140884;7.00
2024-03-24T18:23:00.037;2024-03-24T19:23:00.037;19.0;0;140475;7.00
2024-03-24T18:23:01.045;2024-03-24T19:23:01.045;19.0;0;140475;7.00
2024-03-24T18:23:02.034;2024-03-24T19:23:02.034;19.0;0;140044;7.00
2024-03-24T18:23:03.043;2024-03-24T19:23:03.043;19.0;0;140044;7.00
2024-03-24T18:23:04.034;2024-03-24T19:23:04.034;19.0;0;139648;7.00
2024-03-24T18:23:05.039;2024-03-24T19:23:05.039;19.0;0;139648;7.00
2024-03-24T18:23:06.051;2024-03-24T19:23:06.051;19.0;0;139240;7.01
2024-03-24T18:23:07.038;2024-03-24T19:23:07.038;19.0;0;139240;7.01
2024-03-24T18:23:08.045;2024-03-24T19:23:08.045;19.0;0;138842;7.01
2024-03-24T18:23:09.035;2024-03-24T19:23:09.035;19.0;0;138842;7.01
2024-03-24T18:23:10.042;2024-03-24T19:23:10.042;19.0;0;138441;7.01
2024-03-24T18:23:11.035;2024-03-24T19:23:11.035;19.0;0;138441;7.01
2024-03-24T18:23:12.045;2024-03-24T19:23:12.045;19.0;0;138048;7.02
2024-03-24T18:23:13.032;2024-03-24T19:23:13.032;19.0;0;138048;7.02
2024-03-24T18:23:14.039;2024-03-24T19:23:14.039;19.0;0;137651;7.02
2024-03-24T18:23:15.045;2024-03-24T19:23:15.045;19.0;0;137651;7.02
2024-03-24T18:23:16.037;2024-03-24T19:23:16.037;19.0;0;137272;7.02
2024-03-24T18:23:17.045;2024-03-24T19:23:17.045;19.0;0;137272;7.02
2024-03-24T18:23:18.040;2024-03-24T19:23:18.040;19.0;0;136882;7.03
2024-03-24T18:23:19.042;2024-03-24T19:23:19.042;19.0;0;136882;7.03
2024-03-24T18:23:20.033;2024-03-24T19:23:20.033;19.0;0;136512;7.03
2024-03-24T18:23:21.041;2024-03-24T19:23:21.041;19.0;0;136512;7.03
2024-03-24T18:23:22.049;2024-03-24T19:23:22.049;19.0;0;136140;7.03
2024-03-24T18:23:23.038;2024-03-24T19:23:23.038;19.0;0;136140;7.03
2024-03-24T18:23:24.047;2024-03-24T19:23:24.047;19.0;0;135778;7.03
2024-03-24T18:23:25.037;2024-03-24T19:23:25.037;19.0;0;135778;7.03
2024-03-24T18:23:26.044;2024-03-24T19:23:26.044;19.0;0;135390;7.03
2024-03-24T18:23:27.035;2024-03-24T19:23:27.035;19.0;0;135390;7.03
2024-03-24T18:23:28.046;2024-03-24T19:23:28.046;19.0;0;135027;7.04
2024-03-24T18:23:29.034;2024-03-24T19:23:29.034;19.0;0;135027;7.04
2024-03-24T18:23:30.041;2024-03-24T19:23:30.041;19.0;0;134658;7.04
2024-03-24T18:23:31.048;2024-03-24T19:23:31.048;19.0;0;134658;7.04
2024-03-24T18:23:32.038;2024-03-24T19:23:32.038;19.0;0;134293;7.04
2024-03-24T18:23:33.046;2024-03-24T19:23:33.046;19.0;0;134293;7.04
2024-03-24T18:23:34.041;2024-03-24T19:23:34.041;19.0;0;133937;7.05
2024-03-24T18:23:35.044;2024-03-24T19:23:35.044;19.0;0;133937;7.05
2024-03-24T18:23:36.035;2024-03-24T19:23:36.035;19.0;0;133581;7.05
2024-03-24T18:23:37.041;2024-03-24T19:23:37.041;19.0;0;133581;7.05
2024-03-24T18:23:38.032;2024-03-24T19:23:38.032;19.0;0;133225;7.05
2024-03-24T18:23:39.040;2024-03-24T19:23:39.040;19.0;0;133225;7.05
2024-03-24T18:23:40.032;2024-03-24T19:23:40.032;19.0;0;132878;7.06
2024-03-24T18:23:41.038;2024-03-24T19:23:41.038;19.0;0;132878;7.06
2024-03-24T18:23:42.029;2024-03-24T19:23:42.029;19.0;0;132531;7.06
2024-03-24T18:23:43.036;2024-03-24T19:23:43.036;19.0;0;132531;7.06
2024-03-24T18:23:44.043;2024-03-24T19:23:44.043;19.0;0;132189;7.06
2024-03-24T18:23:45.036;2024-03-24T19:23:45.036;19.0;0;132189;7.06
2024-03-24T18:23:46.044;2024-03-24T19:23:46.044;19.0;0;131836;7.07
2024-03-24T18:23:47.033;2024-03-24T19:23:47.033;19.0;0;131836;7.07
2024-03-24T18:23:48.039;2024-03-24T19:23:48.039;19.0;0;131534;7.07
2024-03-24T18:23:49.047;2024-03-24T19:23:49.047;19.0;0;131534;7.07
2024-03-24T18:23:50.040;2024-03-24T19:23:50.040;19.0;0;131190;7.07
2024-03-24T18:23:51.047;2024-03-24T19:23:51.047;19.0;0;131190;7.07
2024-03-24T18:23:52.036;2024-03-24T19:23:52.036;19.0;0;130866;7.07
2024-03-24T18:23:53.045;2024-03-24T19:23:53.045;19.0;0;130866;7.07
2024-03-24T18:23:54.034;2024-03-24T19:23:54.034;19.0;0;130542;7.07
2024-03-24T18:23:55.041;2024-03-24T19:23:55.041;19.0;0;130542;7.07
2024-03-24T18:23:56.032;2024-03-24T19:23:56.032;19.0;0;130233;7.07
2024-03-24T18:23:57.039;2024-03-24T19:23:57.039;19.0;0;130233;7.07
2024-03-24T18:23:58.032;2024-03-24T19:23:58.032;19.0;0;129906;7.08
2024-03-24T18:23:59.038;2024-03-24T19:23:59.038;19.0;0;129906;7.08
2024-03-24T18:24:00.045;2024-03-24T19:24:00.045;19.0;0;129590;7.08
2024-03-24T18:24:01.036;2024-03-24T19:24:01.036;19.0;0;129590;7.08
2024-03-24T18:24:02.043;2024-03-24T19:24:02.043;19.0;0;129292;7.08
2024-03-24T18:24:03.034;2024-03-24T19:24:03.034;19.0;0;129292;7.08
2024-03-24T18:24:04.042;2024-03-24T19:24:04.042;19.0;0;128968;7.09
2024-03-24T18:24:05.048;2024-03-24T19:24:05.048;19.0;0;128968;7.09
2024-03-24T18:24:06.041;2024-03-24T19:24:06.041;19.0;0;128675;7.09
2024-03-24T18:24:07.048;2024-03-24T19:24:07.048;19.0;0;128675;7.09
2024-03-24T18:24:08.039;2024-03-24T19:24:08.039;19.0;0;128365;7.09
2024-03-24T18:24:09.044;2024-03-24T19:24:09.044;19.0;0;128365;7.09
2024-03-24T18:24:10.035;2024-03-24T19:24:10.035;19.0;0;128085;7.09
2024-03-24T18:24:11.042;2024-03-24T19:24:11.042;19.0;0;128085;7.09
2024-03-24T18:24:12.035;2024-03-24T19:24:12.035;19.0;0;127788;7.10
2024-03-24T18:24:13.041;2024-03-24T19:24:13.041;19.0;0;127788;7.10
2024-03-24T18:24:14.033;2024-03-24T19:24:14.033;19.0;0;127509;7.10
2024-03-24T18:24:15.040;2024-03-24T19:24:15.040;19.0;0;127509;7.10
2024-03-24T18:24:16.047;2024-03-24T19:24:16.047;19.0;0;127213;7.10
2024-03-24T18:24:17.037;2024-03-24T19:24:17.037;19.0;0;127213;7.10
2024-03-24T18:24:18.049;2024-03-24T19:24:18.049;19.0;0;126946;7.11
2024-03-24T18:24:19.035;2024-03-24T19:24:19.035;19.0;0;126946;7.11
2024-03-24T18:24:20.042;2024-03-24T19:24:20.042;19.0;0;126659;7.11
2024-03-24T18:24:21.033;2024-03-24T19:24:21.033;19.0;0;126659;7.11
2024-03-24T18:24:22.040;2024-03-24T19:24:22.040;19.0;0;126392;7.11
2024-03-24T18:24:23.032;2024-03-24T19:24:23.032;19.0;0;126392;7.11
2024-03-24T18:24:24.039;2024-03-24T19:24:24.039;19.0;0;126120;7.11
2024-03-24T18:24:25.048;2024-03-24T19:24:25.048;19.0;0;126120;7.11
