# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 36
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU
# Instrument ID: 
# Data supplier: 
# Location name: badajoz
# Position (lat, lon, elev(m)): 
# Local timezone: Europe/Madrid
# Time Synchronization: 
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 
# Field of view (degrees): 
# Number of fields per line: 6
# SQM serial number: 2328
# SQM hardware identity: FTB3LBET
# SQM firmware version: 4-3-25
# SQM cover offset value: 
# SQM readout test ix: i,00000004,00000003,00000025,00002328
# SQM readout test rx: r, 00.00m,0000513904Hz,0000000000c,0000000.000s, 014.1C
# SQM readout test cx: c,00000019.86m,0000136.056s, 020.9C,00000008.71m, 020.3C
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.253
# UDM setting: Logged continuously every 1 second,Threshold = 0 mpsas.
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2024-03-04T17:50:23.045;2024-03-04T18:50:23.045;14.1;0;496035;0.00
2024-03-04T17:50:24.034;2024-03-04T18:50:24.034;14.1;0;496035;0.00
2024-03-04T17:50:25.043;2024-03-04T18:50:25.043;14.1;0;495715;0.00
2024-03-04T17:50:26.035;2024-03-04T18:50:26.035;14.1;0;495715;0.00
2024-03-04T17:50:27.042;2024-03-04T18:50:27.042;14.1;0;495390;0.00
2024-03-04T17:50:28.034;2024-03-04T18:50:28.034;14.1;0;495390;0.00
2024-03-04T17:50:29.041;2024-03-04T18:50:29.041;14.1;0;495030;0.00
2024-03-04T17:50:30.033;2024-03-04T18:50:30.033;14.1;0;495030;0.00
2024-03-04T17:50:31.040;2024-03-04T18:50:31.040;14.1;0;494638;0.00
2024-03-04T17:50:32.047;2024-03-04T18:50:32.047;14.1;0;494638;0.00
2024-03-04T17:50:33.039;2024-03-04T18:50:33.039;14.1;0;494252;0.00
2024-03-04T17:50:34.046;2024-03-04T18:50:34.046;14.1;0;494252;0.00
2024-03-04T17:50:35.037;2024-03-04T18:50:35.037;14.1;0;493823;0.00
2024-03-04T17:50:36.045;2024-03-04T18:50:36.045;14.1;0;493823;0.00
2024-03-04T17:50:37.037;2024-03-04T18:50:37.037;14.1;0;493412;0.00
2024-03-04T17:50:38.044;2024-03-04T18:50:38.044;14.1;0;493412;0.00
2024-03-04T17:50:39.036;2024-03-04T18:50:39.036;14.1;0;493008;0.00
2024-03-04T17:50:40.042;2024-03-04T18:50:40.042;14.1;0;493008;0.00
2024-03-04T17:50:41.034;2024-03-04T18:50:41.034;14.1;0;492630;0.00
2024-03-04T17:50:42.041;2024-03-04T18:50:42.041;14.1;0;492630;0.00
2024-03-04T17:50:43.033;2024-03-04T18:50:43.033;14.1;0;492225;0.00
2024-03-04T17:50:44.040;2024-03-04T18:50:44.040;14.1;0;492225;0.00
2024-03-04T17:50:45.031;2024-03-04T18:50:45.031;14.1;0;491842;0.00
2024-03-04T17:50:46.039;2024-03-04T18:50:46.039;14.1;0;491842;0.00
2024-03-04T17:50:47.046;2024-03-04T18:50:47.046;14.1;0;491505;0.00
2024-03-04T17:50:48.037;2024-03-04T18:50:48.037;14.1;0;491505;0.00
2024-03-04T17:50:49.045;2024-03-04T18:50:49.045;14.1;0;491154;0.00
2024-03-04T17:50:50.036;2024-03-04T18:50:50.036;14.1;0;491154;0.00
2024-03-04T17:50:51.044;2024-03-04T18:50:51.044;14.1;0;490806;0.00
2024-03-04T17:50:52.035;2024-03-04T18:50:52.035;14.1;0;490806;0.00
2024-03-04T17:50:53.043;2024-03-04T18:50:53.043;14.1;0;490457;0.00
2024-03-04T17:50:54.034;2024-03-04T18:50:54.034;14.1;0;490457;0.00
2024-03-04T17:50:55.041;2024-03-04T18:50:55.041;14.1;0;490135;0.00
2024-03-04T17:50:56.033;2024-03-04T18:50:56.033;14.1;0;490135;0.00
2024-03-04T17:50:57.040;2024-03-04T18:50:57.040;14.1;0;489809;0.00
2024-03-04T17:50:58.032;2024-03-04T18:50:58.032;14.1;0;489809;0.00
2024-03-04T17:50:59.039;2024-03-04T18:50:59.039;14.1;0;489510;0.00
2024-03-04T17:51:00.046;2024-03-04T18:51:00.046;14.1;0;489510;0.00
2024-03-04T17:51:01.037;2024-03-04T18:51:01.037;14.1;0;489203;0.00
2024-03-04T17:51:02.045;2024-03-04T18:51:02.045;14.1;0;489203;0.00
2024-03-04T17:51:03.034;2024-03-04T18:51:03.034;14.1;0;488848;0.00
2024-03-04T17:51:04.044;2024-03-04T18:51:04.044;14.1;0;488848;0.00
2024-03-04T17:51:05.035;2024-03-04T18:51:05.035;14.1;0;488502;0.00
2024-03-04T17:51:06.043;2024-03-04T18:51:06.043;14.1;0;488502;0.00
2024-03-04T17:51:07.034;2024-03-04T18:51:07.034;14.1;0;488164;0.00
2024-03-04T17:51:08.041;2024-03-04T18:51:08.041;14.1;0;488164;0.00
2024-03-04T17:51:09.033;2024-03-04T18:51:09.033;14.1;0;487830;0.00
2024-03-04T17:51:10.041;2024-03-04T18:51:10.041;14.1;0;487830;0.00
2024-03-04T17:51:11.032;2024-03-04T18:51:11.032;14.1;0;487449;0.00
2024-03-04T17:51:12.040;2024-03-04T18:51:12.040;14.1;0;487449;0.00
2024-03-04T17:51:13.047;2024-03-04T18:51:13.047;14.1;0;487083;0.00
2024-03-04T17:51:14.038;2024-03-04T18:51:14.038;14.1;0;487083;0.00
2024-03-04T17:51:15.046;2024-03-04T18:51:15.046;14.1;0;486701;0.00
2024-03-04T17:51:16.037;2024-03-04T18:51:16.037;14.1;0;486701;0.00
2024-03-04T17:51:17.044;2024-03-04T18:51:17.044;14.1;0;486301;0.00
2024-03-04T17:51:18.035;2024-03-04T18:51:18.035;14.1;0;486301;0.00
2024-03-04T17:51:19.043;2024-03-04T18:51:19.043;14.1;0;485898;0.00
2024-03-04T17:51:20.034;2024-03-04T18:51:20.034;14.1;0;485898;0.00
2024-03-04T17:51:21.042;2024-03-04T18:51:21.042;14.1;0;485481;0.00
2024-03-04T17:51:22.034;2024-03-04T18:51:22.034;14.1;0;485481;0.00
2024-03-04T17:51:23.040;2024-03-04T18:51:23.040;14.1;0;485091;0.00
2024-03-04T17:51:24.032;2024-03-04T18:51:24.032;14.1;0;485091;0.00
2024-03-04T17:51:25.039;2024-03-04T18:51:25.039;14.1;0;484707;0.00
2024-03-04T17:51:26.046;2024-03-04T18:51:26.046;14.1;0;484707;0.00
2024-03-04T17:51:27.038;2024-03-04T18:51:27.038;14.1;0;484319;0.00
2024-03-04T17:51:28.046;2024-03-04T18:51:28.046;14.1;0;484319;0.00
2024-03-04T17:51:29.036;2024-03-04T18:51:29.036;14.1;0;483920;0.00
2024-03-04T17:51:30.044;2024-03-04T18:51:30.044;14.1;0;483920;0.00
2024-03-04T17:51:31.036;2024-03-04T18:51:31.036;14.1;0;483530;0.00
2024-03-04T17:51:32.044;2024-03-04T18:51:32.044;14.1;0;483530;0.00
2024-03-04T17:51:33.034;2024-03-04T18:51:33.034;14.1;0;483135;0.00
2024-03-04T17:51:34.042;2024-03-04T18:51:34.042;14.1;0;483135;0.00
2024-03-04T17:51:35.033;2024-03-04T18:51:35.033;14.1;0;482736;0.00
2024-03-04T17:51:36.041;2024-03-04T18:51:36.041;14.1;0;482736;0.00
2024-03-04T17:51:37.048;2024-03-04T18:51:37.048;14.1;0;482325;0.00
2024-03-04T17:51:38.039;2024-03-04T18:51:38.039;14.1;0;482325;0.00
2024-03-04T17:51:39.047;2024-03-04T18:51:39.047;14.1;0;481923;0.00
2024-03-04T17:51:40.039;2024-03-04T18:51:40.039;14.1;0;481923;0.00
2024-03-04T17:51:41.046;2024-03-04T18:51:41.046;14.1;0;481544;0.00
2024-03-04T17:51:42.037;2024-03-04T18:51:42.037;14.1;0;481544;0.00
2024-03-04T17:51:43.044;2024-03-04T18:51:43.044;14.1;0;481185;0.00
2024-03-04T17:51:44.036;2024-03-04T18:51:44.036;14.1;0;481185;0.00
2024-03-04T17:51:45.043;2024-03-04T18:51:45.043;14.1;0;480825;0.00
2024-03-04T17:51:46.035;2024-03-04T18:51:46.035;14.1;0;480825;0.00
2024-03-04T17:51:47.042;2024-03-04T18:51:47.042;14.1;0;480473;0.00
2024-03-04T17:51:48.033;2024-03-04T18:51:48.033;14.1;0;480473;0.00
2024-03-04T17:51:49.041;2024-03-04T18:51:49.041;14.1;0;480119;0.00
2024-03-04T17:51:50.032;2024-03-04T18:51:50.032;14.1;0;480119;0.00
2024-03-04T17:51:51.040;2024-03-04T18:51:51.040;14.1;0;479746;0.00
2024-03-04T17:51:52.047;2024-03-04T18:51:52.047;14.1;0;479746;0.00
2024-03-04T17:51:53.038;2024-03-04T18:51:53.038;14.1;0;479362;0.00
2024-03-04T17:51:54.046;2024-03-04T18:51:54.046;14.1;0;479362;0.00
2024-03-04T17:51:55.037;2024-03-04T18:51:55.037;14.1;0;478953;0.00
2024-03-04T17:51:56.044;2024-03-04T18:51:56.044;14.1;0;478953;0.00
2024-03-04T17:51:57.036;2024-03-04T18:51:57.036;14.1;0;478551;0.00
2024-03-04T17:51:58.043;2024-03-04T18:51:58.043;14.1;0;478551;0.00
2024-03-04T17:51:59.035;2024-03-04T18:51:59.035;14.1;0;478137;0.00
2024-03-04T17:52:00.042;2024-03-04T18:52:00.042;14.1;0;478137;0.00
2024-03-04T17:52:01.033;2024-03-04T18:52:01.033;14.1;0;477713;0.00
2024-03-04T17:52:02.041;2024-03-04T18:52:02.041;14.1;0;477713;0.00
2024-03-04T17:52:03.048;2024-03-04T18:52:03.048;14.1;0;477337;0.00
2024-03-04T17:52:04.040;2024-03-04T18:52:04.040;14.1;0;477337;0.00
2024-03-04T17:52:05.047;2024-03-04T18:52:05.047;14.1;0;476972;0.00
2024-03-04T17:52:06.038;2024-03-04T18:52:06.038;14.1;0;476972;0.00
2024-03-04T17:52:07.046;2024-03-04T18:52:07.046;14.1;0;476656;0.00
2024-03-04T17:52:08.037;2024-03-04T18:52:08.037;14.1;0;476656;0.00
2024-03-04T17:52:09.045;2024-03-04T18:52:09.045;14.1;0;476312;0.00
2024-03-04T17:52:10.036;2024-03-04T18:52:10.036;14.1;0;476312;0.00
2024-03-04T17:52:11.043;2024-03-04T18:52:11.043;14.1;0;475909;0.00
2024-03-04T17:52:12.035;2024-03-04T18:52:12.035;14.1;0;475909;0.00
2024-03-04T17:52:13.042;2024-03-04T18:52:13.042;14.1;0;475482;0.00
2024-03-04T17:52:14.033;2024-03-04T18:52:14.033;14.1;0;475482;0.00
2024-03-04T17:52:15.041;2024-03-04T18:52:15.041;14.1;0;475132;0.00
2024-03-04T17:52:16.032;2024-03-04T18:52:16.032;14.1;0;475132;0.00
2024-03-04T17:52:17.040;2024-03-04T18:52:17.040;14.1;0;474756;0.00
2024-03-04T17:52:18.047;2024-03-04T18:52:18.047;14.1;0;474756;0.00
2024-03-04T17:52:19.039;2024-03-04T18:52:19.039;14.1;0;474349;0.00
2024-03-04T17:52:20.046;2024-03-04T18:52:20.046;14.1;0;474349;0.00
2024-03-04T17:52:21.037;2024-03-04T18:52:21.037;14.1;0;473962;0.00
2024-03-04T17:52:22.045;2024-03-04T18:52:22.045;14.1;0;473962;0.00
2024-03-04T17:52:23.036;2024-03-04T18:52:23.036;14.1;0;473567;0.00
2024-03-04T17:52:24.043;2024-03-04T18:52:24.043;14.1;0;473567;0.00
2024-03-04T17:52:25.035;2024-03-04T18:52:25.035;14.1;0;473150;0.00
2024-03-04T17:52:26.042;2024-03-04T18:52:26.042;14.1;0;473150;0.00
2024-03-04T17:52:27.033;2024-03-04T18:52:27.033;14.1;0;472807;0.00
2024-03-04T17:52:28.041;2024-03-04T18:52:28.041;14.1;0;472807;0.00
2024-03-04T17:52:29.033;2024-03-04T18:52:29.033;14.1;0;472425;0.00
2024-03-04T17:52:30.040;2024-03-04T18:52:30.040;14.1;0;472425;0.00
2024-03-04T17:52:31.048;2024-03-04T18:52:31.048;14.1;0;472067;0.00
2024-03-04T17:52:32.038;2024-03-04T18:52:32.038;14.1;0;472067;0.00
2024-03-04T17:52:33.046;2024-03-04T18:52:33.046;14.1;0;471711;0.00
2024-03-04T17:52:34.037;2024-03-04T18:52:34.037;14.1;0;471711;0.00
2024-03-04T17:52:35.045;2024-03-04T18:52:35.045;14.1;0;471334;0.00
2024-03-04T17:52:36.036;2024-03-04T18:52:36.036;14.1;0;471334;0.00
2024-03-04T17:52:37.044;2024-03-04T18:52:37.044;14.1;0;470916;0.00
2024-03-04T17:52:38.035;2024-03-04T18:52:38.035;14.1;0;470916;0.00
2024-03-04T17:52:39.042;2024-03-04T18:52:39.042;14.1;0;470525;0.00
2024-03-04T17:52:40.033;2024-03-04T18:52:40.033;14.1;0;470525;0.00
2024-03-04T17:52:41.041;2024-03-04T18:52:41.041;14.1;0;470123;0.00
2024-03-04T17:52:42.032;2024-03-04T18:52:42.032;14.1;0;470123;0.00
2024-03-04T17:52:43.040;2024-03-04T18:52:43.040;14.1;0;469678;0.00
2024-03-04T17:52:44.032;2024-03-04T18:52:44.032;14.1;0;469678;0.00
2024-03-04T17:52:45.040;2024-03-04T18:52:45.040;14.1;0;469253;0.00
2024-03-04T17:52:46.046;2024-03-04T18:52:46.046;14.1;0;469253;0.00
2024-03-04T17:52:47.038;2024-03-04T18:52:47.038;14.1;0;468841;0.00
2024-03-04T17:52:48.045;2024-03-04T18:52:48.045;14.1;0;468841;0.00
2024-03-04T17:52:49.036;2024-03-04T18:52:49.036;14.1;0;468442;0.00
2024-03-04T17:52:50.027;2024-03-04T18:52:50.027;14.1;0;468442;0.00
2024-03-04T17:52:51.035;2024-03-04T18:52:51.035;14.1;0;468054;0.00
2024-03-04T17:52:52.043;2024-03-04T18:52:52.043;14.1;0;468054;0.00
2024-03-04T17:52:53.033;2024-03-04T18:52:53.033;14.1;0;467644;0.00
2024-03-04T17:52:54.041;2024-03-04T18:52:54.041;14.1;0;467644;0.00
2024-03-04T17:52:55.031;2024-03-04T18:52:55.031;14.1;0;467213;0.00
2024-03-04T17:52:56.040;2024-03-04T18:52:56.040;14.1;0;467213;0.00
2024-03-04T17:52:57.047;2024-03-04T18:52:57.047;14.1;0;466794;0.00
2024-03-04T17:52:58.039;2024-03-04T18:52:58.039;14.1;0;466794;0.00
2024-03-04T17:52:59.046;2024-03-04T18:52:59.046;14.1;0;466410;0.00
2024-03-04T17:53:00.037;2024-03-04T18:53:00.037;14.1;0;466410;0.00
2024-03-04T17:53:01.045;2024-03-04T18:53:01.045;14.1;0;465975;0.00
2024-03-04T17:53:02.036;2024-03-04T18:53:02.036;14.1;0;465975;0.00
2024-03-04T17:53:03.043;2024-03-04T18:53:03.043;14.1;0;465559;0.00
2024-03-04T17:53:04.035;2024-03-04T18:53:04.035;14.1;0;465559;0.00
2024-03-04T17:53:05.040;2024-03-04T18:53:05.040;14.1;0;465146;0.00
2024-03-04T17:53:06.034;2024-03-04T18:53:06.034;14.1;0;465146;0.00
2024-03-04T17:53:07.042;2024-03-04T18:53:07.042;14.1;0;464733;0.00
2024-03-04T17:53:08.033;2024-03-04T18:53:08.033;14.1;0;464733;0.00
2024-03-04T17:53:09.040;2024-03-04T18:53:09.040;14.1;0;464330;0.00
2024-03-04T17:53:10.031;2024-03-04T18:53:10.031;14.1;0;464330;0.00
2024-03-04T17:53:11.039;2024-03-04T18:53:11.039;14.1;0;463910;0.00
2024-03-04T17:53:12.046;2024-03-04T18:53:12.046;14.1;0;463910;0.00
2024-03-04T17:53:13.038;2024-03-04T18:53:13.038;14.1;0;463478;0.00
2024-03-04T17:53:14.045;2024-03-04T18:53:14.045;14.1;0;463478;0.00
2024-03-04T17:53:15.035;2024-03-04T18:53:15.035;14.1;0;463082;0.00
2024-03-04T17:53:16.044;2024-03-04T18:53:16.044;14.1;0;463082;0.00
2024-03-04T17:53:17.035;2024-03-04T18:53:17.035;14.1;0;462657;0.00
2024-03-04T17:53:18.043;2024-03-04T18:53:18.043;14.1;0;462657;0.00
2024-03-04T17:53:19.034;2024-03-04T18:53:19.034;14.1;0;462224;0.00
2024-03-04T17:53:20.050;2024-03-04T18:53:20.050;14.1;0;462224;0.00
2024-03-04T17:53:21.033;2024-03-04T18:53:21.033;14.1;0;461780;0.00
2024-03-04T17:53:22.040;2024-03-04T18:53:22.040;14.1;0;461780;0.00
2024-03-04T17:53:23.032;2024-03-04T18:53:23.032;14.1;0;461310;0.00
2024-03-04T17:53:24.039;2024-03-04T18:53:24.039;14.1;0;461310;0.00
2024-03-04T17:53:25.047;2024-03-04T18:53:25.047;14.1;0;460800;0.00
2024-03-04T17:53:26.037;2024-03-04T18:53:26.037;14.8;0;460800;0.00
2024-03-04T17:53:27.045;2024-03-04T18:53:27.045;14.8;0;460794;0.00
2024-03-04T17:53:28.037;2024-03-04T18:53:28.037;14.8;0;460794;0.00
2024-03-04T17:53:29.044;2024-03-04T18:53:29.044;14.8;0;460281;0.00
2024-03-04T17:53:30.035;2024-03-04T18:53:30.035;14.8;0;460281;0.00
2024-03-04T17:53:31.043;2024-03-04T18:53:31.043;14.1;0;459838;0.00
2024-03-04T17:53:32.034;2024-03-04T18:53:32.034;14.1;0;459838;0.00
2024-03-04T17:53:33.041;2024-03-04T18:53:33.041;14.1;0;459367;0.00
2024-03-04T17:53:34.033;2024-03-04T18:53:34.033;14.1;0;459367;0.00
2024-03-04T17:53:35.040;2024-03-04T18:53:35.040;14.1;0;458969;0.00
2024-03-04T17:53:36.032;2024-03-04T18:53:36.032;14.1;0;458969;0.00
2024-03-04T17:53:37.039;2024-03-04T18:53:37.039;14.1;0;458533;0.00
2024-03-04T17:53:38.046;2024-03-04T18:53:38.046;14.1;0;458533;0.00
2024-03-04T17:53:39.038;2024-03-04T18:53:39.038;14.1;0;458116;0.00
2024-03-04T17:53:40.046;2024-03-04T18:53:40.046;14.1;0;458116;0.00
2024-03-04T17:53:41.037;2024-03-04T18:53:41.037;14.1;0;457698;0.00
2024-03-04T17:53:42.044;2024-03-04T18:53:42.044;14.1;0;457698;0.00
