# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 36
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU
# Instrument ID: 
# Data supplier: 
# Location name: badajoz
# Position (lat, lon, elev(m)): 
# Local timezone: Europe/Madrid
# Time Synchronization: 
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 
# Field of view (degrees): 
# Number of fields per line: 6
# SQM serial number: 2328
# SQM hardware identity: FTB3LBET
# SQM firmware version: 4-3-25
# SQM cover offset value: 
# SQM readout test ix: i,00000004,00000003,00000025,00002328
# SQM readout test rx: r, 18.71m,0000000002Hz,0000160190c,0000000.348s, 011.6C
# SQM readout test cx: c,00000019.86m,0000136.056s, 020.9C,00000008.71m, 020.3C
# Comment: Badajoz cielo despejado. Ayer llovio.
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.253
# UDM setting: Logged continuously every 1 second,Threshold = 0 mpsas.
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2024-04-09T22:00:24.042;2024-04-10T00:00:24.042;11.6;193611;2;18.92
2024-04-09T22:00:25.034;2024-04-10T00:00:25.034;11.6;192651;2;18.92
2024-04-09T22:00:26.041;2024-04-10T00:00:26.041;11.6;192659;2;18.92
2024-04-09T22:00:27.032;2024-04-10T00:00:27.032;11.6;192649;2;18.92
2024-04-09T22:00:28.040;2024-04-10T00:00:28.040;11.6;192649;2;18.92
2024-04-09T22:00:29.031;2024-04-10T00:00:29.031;11.6;193607;2;18.92
2024-04-09T22:00:30.038;2024-04-10T00:00:30.038;11.6;193612;3;18.92
2024-04-09T22:00:31.030;2024-04-10T00:00:31.030;11.6;192691;3;18.92
2024-04-09T22:00:32.037;2024-04-10T00:00:32.037;11.6;192651;2;18.92
2024-04-09T22:00:33.029;2024-04-10T00:00:33.029;11.6;192647;2;18.92
2024-04-09T22:00:34.036;2024-04-10T00:00:34.036;11.6;192645;2;18.92
2024-04-09T22:00:35.043;2024-04-10T00:00:35.043;11.6;193609;2;18.92
2024-04-09T22:00:36.035;2024-04-10T00:00:36.035;11.6;193616;2;18.92
2024-04-09T22:00:37.044;2024-04-10T00:00:37.044;11.6;193635;2;18.92
2024-04-09T22:00:38.034;2024-04-10T00:00:38.034;11.6;192649;3;18.92
2024-04-09T22:00:39.043;2024-04-10T00:00:39.043;11.6;192606;3;18.92
2024-04-09T22:00:40.033;2024-04-10T00:00:40.033;11.6;192586;3;18.92
2024-04-09T22:00:41.040;2024-04-10T00:00:41.040;11.6;192587;3;18.92
2024-04-09T22:00:42.032;2024-04-10T00:00:42.032;11.6;192603;2;18.92
2024-04-09T22:00:43.039;2024-04-10T00:00:43.039;11.6;192596;2;18.92
2024-04-09T22:00:44.047;2024-04-10T00:00:44.047;11.6;192586;2;18.92
2024-04-09T22:00:45.040;2024-04-10T00:00:45.040;11.6;192574;2;18.92
2024-04-09T22:00:46.029;2024-04-10T00:00:46.029;11.6;192554;2;18.92
2024-04-09T22:00:47.037;2024-04-10T00:00:47.037;11.6;191576;2;18.91
2024-04-09T22:00:48.045;2024-04-10T00:00:48.045;11.6;192497;3;18.91
2024-04-09T22:00:49.038;2024-04-10T00:00:49.038;11.6;191512;3;18.91
2024-04-09T22:00:50.047;2024-04-10T00:00:50.047;11.6;191449;3;18.90
2024-04-09T22:00:51.034;2024-04-10T00:00:51.034;11.6;191435;3;18.90
2024-04-09T22:00:52.042;2024-04-10T00:00:52.042;11.6;191450;2;18.90
2024-04-09T22:00:53.033;2024-04-10T00:00:53.033;11.6;191476;2;18.90
2024-04-09T22:00:54.042;2024-04-10T00:00:54.042;11.6;191502;2;18.91
2024-04-09T22:00:55.031;2024-04-10T00:00:55.031;11.6;191538;2;18.91
2024-04-09T22:00:56.039;2024-04-10T00:00:56.039;11.6;191531;2;18.91
2024-04-09T22:00:57.030;2024-04-10T00:00:57.030;11.6;191551;2;18.91
2024-04-09T22:00:58.037;2024-04-10T00:00:58.037;11.6;191555;3;18.91
2024-04-09T22:00:59.046;2024-04-10T00:00:59.046;11.6;192531;3;18.92
2024-04-09T22:01:00.041;2024-04-10T00:01:00.041;11.6;191572;3;18.91
2024-04-09T22:01:01.046;2024-04-10T00:01:01.046;11.6;192542;3;18.92
2024-04-09T22:01:02.036;2024-04-10T00:01:02.036;11.6;191594;2;18.91
2024-04-09T22:01:03.044;2024-04-10T00:01:03.044;11.6;192553;2;18.92
2024-04-09T22:01:04.036;2024-04-10T00:01:04.036;11.6;192566;2;18.92
2024-04-09T22:01:05.046;2024-04-10T00:01:05.046;11.6;191631;2;18.91
2024-04-09T22:01:06.034;2024-04-10T00:01:06.034;11.6;192583;2;18.92
2024-04-09T22:01:07.041;2024-04-10T00:01:07.041;11.6;192595;2;18.92
2024-04-09T22:01:08.032;2024-04-10T00:01:08.032;11.6;192562;3;18.92
2024-04-09T22:01:09.038;2024-04-10T00:01:09.038;11.6;192563;3;18.92
2024-04-09T22:01:10.030;2024-04-10T00:01:10.030;11.6;192561;3;18.92
2024-04-09T22:01:11.038;2024-04-10T00:01:11.038;11.6;192555;3;18.92
2024-04-09T22:01:12.045;2024-04-10T00:01:12.045;11.6;192574;2;18.92
2024-04-09T22:01:13.036;2024-04-10T00:01:13.036;11.6;192589;2;18.92
2024-04-09T22:01:14.043;2024-04-10T00:01:14.043;11.6;192609;2;18.92
2024-04-09T22:01:15.038;2024-04-10T00:01:15.038;11.6;193598;2;18.92
2024-04-09T22:01:16.042;2024-04-10T00:01:16.042;11.6;193639;3;18.92
2024-04-09T22:01:17.034;2024-04-10T00:01:17.034;11.6;193687;3;18.92
2024-04-09T22:01:18.044;2024-04-10T00:01:18.044;11.6;193783;3;18.92
2024-04-09T22:01:19.034;2024-04-10T00:01:19.034;11.6;193832;3;18.92
2024-04-09T22:01:20.040;2024-04-10T00:01:20.040;11.6;193845;2;18.92
2024-04-09T22:01:21.033;2024-04-10T00:01:21.033;11.6;193857;2;18.92
2024-04-09T22:01:22.039;2024-04-10T00:01:22.039;11.6;194802;2;18.93
2024-04-09T22:01:23.030;2024-04-10T00:01:23.030;11.6;194804;2;18.93
2024-04-09T22:01:24.038;2024-04-10T00:01:24.038;11.6;194794;3;18.93
2024-04-09T22:01:25.046;2024-04-10T00:01:25.046;11.6;193862;3;18.92
2024-04-09T22:01:26.037;2024-04-10T00:01:26.037;11.6;193900;3;18.92
2024-04-09T22:01:27.044;2024-04-10T00:01:27.044;11.6;194813;3;18.93
2024-04-09T22:01:28.035;2024-04-10T00:01:28.035;11.6;194807;2;18.93
2024-04-09T22:01:29.044;2024-04-10T00:01:29.044;11.6;194783;2;18.93
2024-04-09T22:01:30.034;2024-04-10T00:01:30.034;11.6;193847;2;18.92
2024-04-09T22:01:31.042;2024-04-10T00:01:31.042;11.6;194810;2;18.93
2024-04-09T22:01:32.033;2024-04-10T00:01:32.033;11.6;194818;3;18.93
2024-04-09T22:01:33.040;2024-04-10T00:01:33.040;11.6;194809;3;18.93
2024-04-09T22:01:34.031;2024-04-10T00:01:34.031;11.6;194795;3;18.93
2024-04-09T22:01:35.044;2024-04-10T00:01:35.044;11.6;193832;3;18.92
2024-04-09T22:01:36.046;2024-04-10T00:01:36.046;11.6;193833;2;18.92
2024-04-09T22:01:37.040;2024-04-10T00:01:37.040;11.6;194824;2;18.93
2024-04-09T22:01:38.044;2024-04-10T00:01:38.044;11.6;194845;2;18.93
2024-04-09T22:01:39.036;2024-04-10T00:01:39.036;11.6;194842;2;18.93
2024-04-09T22:01:40.046;2024-04-10T00:01:40.046;11.6;194790;3;18.93
2024-04-09T22:01:41.035;2024-04-10T00:01:41.035;11.6;193862;3;18.92
2024-04-09T22:01:42.044;2024-04-10T00:01:42.044;11.6;194820;2;18.93
2024-04-09T22:01:43.035;2024-04-10T00:01:43.035;11.6;194821;2;18.93
2024-04-09T22:01:44.042;2024-04-10T00:01:44.042;11.6;194851;2;18.93
2024-04-09T22:01:45.033;2024-04-10T00:01:45.033;11.6;194828;2;18.93
2024-04-09T22:01:46.041;2024-04-10T00:01:46.041;11.6;193880;2;18.92
2024-04-09T22:01:47.033;2024-04-10T00:01:47.033;11.6;193869;2;18.92
2024-04-09T22:01:48.039;2024-04-10T00:01:48.039;11.6;194820;3;18.93
2024-04-09T22:01:49.031;2024-04-10T00:01:49.031;11.6;194827;3;18.93
2024-04-09T22:01:50.037;2024-04-10T00:01:50.037;11.6;194817;2;18.93
2024-04-09T22:01:51.045;2024-04-10T00:01:51.045;11.6;193872;2;18.92
2024-04-09T22:01:52.036;2024-04-10T00:01:52.036;11.6;193858;2;18.92
2024-04-09T22:01:53.044;2024-04-10T00:01:53.044;11.6;193883;2;18.92
2024-04-09T22:01:54.036;2024-04-10T00:01:54.036;11.6;194825;2;18.93
2024-04-09T22:01:55.042;2024-04-10T00:01:55.042;11.6;194819;2;18.93
2024-04-09T22:01:56.034;2024-04-10T00:01:56.034;11.6;194807;3;18.93
2024-04-09T22:01:57.042;2024-04-10T00:01:57.042;11.6;194794;3;18.93
2024-04-09T22:01:58.034;2024-04-10T00:01:58.034;11.6;193843;2;18.92
2024-04-09T22:01:59.040;2024-04-10T00:01:59.040;11.6;193835;2;18.92
2024-04-09T22:02:00.033;2024-04-10T00:02:00.033;11.6;193855;2;18.92
2024-04-09T22:02:01.040;2024-04-10T00:02:01.040;11.6;194821;2;18.93
2024-04-09T22:02:02.030;2024-04-10T00:02:02.030;11.6;194832;3;18.93
2024-04-09T22:02:03.038;2024-04-10T00:02:03.038;11.6;194832;3;18.93
2024-04-09T22:02:04.030;2024-04-10T00:02:04.030;11.6;193918;3;18.92
2024-04-09T22:02:05.038;2024-04-10T00:02:05.038;11.6;194908;3;18.93
2024-04-09T22:02:06.045;2024-04-10T00:02:06.045;11.6;194918;2;18.93
2024-04-09T22:02:07.035;2024-04-10T00:02:07.035;11.6;194928;2;18.93
2024-04-09T22:02:08.044;2024-04-10T00:02:08.044;11.6;193985;2;18.92
2024-04-09T22:02:09.035;2024-04-10T00:02:09.035;11.6;194939;2;18.93
2024-04-09T22:02:10.042;2024-04-10T00:02:10.042;11.6;194934;3;18.93
2024-04-09T22:02:11.033;2024-04-10T00:02:11.033;11.6;194937;3;18.93
2024-04-09T22:02:12.040;2024-04-10T00:02:12.040;11.6;194945;3;18.93
2024-04-09T22:02:13.033;2024-04-10T00:02:13.033;11.6;194948;3;18.93
2024-04-09T22:02:14.039;2024-04-10T00:02:14.039;11.6;194945;2;18.93
2024-04-09T22:02:15.032;2024-04-10T00:02:15.032;11.6;193990;2;18.92
2024-04-09T22:02:16.039;2024-04-10T00:02:16.039;11.2;194928;2;18.93
2024-04-09T22:02:17.045;2024-04-10T00:02:17.045;11.2;194924;2;18.93
2024-04-09T22:02:18.036;2024-04-10T00:02:18.036;11.2;194906;3;18.93
2024-04-09T22:02:19.046;2024-04-10T00:02:19.046;11.2;193988;3;18.92
2024-04-09T22:02:20.038;2024-04-10T00:02:20.038;11.2;194911;2;18.93
2024-04-09T22:02:21.046;2024-04-10T00:02:21.046;11.2;194903;2;18.93
2024-04-09T22:02:22.034;2024-04-10T00:02:22.034;11.2;194919;2;18.93
2024-04-09T22:02:23.041;2024-04-10T00:02:23.041;11.2;194917;2;18.93
2024-04-09T22:02:24.034;2024-04-10T00:02:24.034;11.2;194922;2;18.93
2024-04-09T22:02:25.040;2024-04-10T00:02:25.040;11.2;194921;2;18.93
2024-04-09T22:02:26.034;2024-04-10T00:02:26.034;11.2;194921;3;18.93
2024-04-09T22:02:27.039;2024-04-10T00:02:27.039;11.2;194914;3;18.93
2024-04-09T22:02:28.047;2024-04-10T00:02:28.047;11.2;194918;2;18.93
2024-04-09T22:02:29.038;2024-04-10T00:02:29.038;11.2;193977;2;18.92
2024-04-09T22:02:30.047;2024-04-10T00:02:30.047;11.2;194909;2;18.93
2024-04-09T22:02:31.036;2024-04-10T00:02:31.036;11.2;194897;2;18.93
2024-04-09T22:02:32.043;2024-04-10T00:02:32.043;11.2;194863;3;18.93
2024-04-09T22:02:33.037;2024-04-10T00:02:33.037;11.6;193950;3;18.92
2024-04-09T22:02:34.043;2024-04-10T00:02:34.043;11.6;194871;3;18.93
2024-04-09T22:02:35.036;2024-04-10T00:02:35.036;11.6;194866;3;18.93
2024-04-09T22:02:36.041;2024-04-10T00:02:36.041;11.6;194856;2;18.93
2024-04-09T22:02:37.034;2024-04-10T00:02:37.034;11.6;193908;2;18.92
2024-04-09T22:02:38.044;2024-04-10T00:02:38.044;11.6;194850;2;18.93
2024-04-09T22:02:39.031;2024-04-10T00:02:39.031;11.6;194867;2;18.93
2024-04-09T22:02:40.038;2024-04-10T00:02:40.038;11.6;194884;3;18.93
2024-04-09T22:02:41.031;2024-04-10T00:02:41.031;11.2;194918;3;18.93
2024-04-09T22:02:42.037;2024-04-10T00:02:42.037;11.2;194911;2;18.93
2024-04-09T22:02:43.047;2024-04-10T00:02:43.047;11.2;194923;2;18.93
2024-04-09T22:02:44.037;2024-04-10T00:02:44.037;11.2;194874;2;18.93
2024-04-09T22:02:45.044;2024-04-10T00:02:45.044;11.2;194924;2;18.93
2024-04-09T22:02:46.035;2024-04-10T00:02:46.035;11.2;194922;2;18.93
2024-04-09T22:02:47.043;2024-04-10T00:02:47.043;11.2;194920;2;18.93
2024-04-09T22:02:48.033;2024-04-10T00:02:48.033;11.2;194878;3;18.93
2024-04-09T22:02:49.043;2024-04-10T00:02:49.043;11.2;194893;3;18.93
2024-04-09T22:02:50.033;2024-04-10T00:02:50.033;11.2;194887;2;18.93
2024-04-09T22:02:51.040;2024-04-10T00:02:51.040;11.2;194865;2;18.93
2024-04-09T22:02:52.033;2024-04-10T00:02:52.033;11.2;193919;2;18.92
2024-04-09T22:02:53.040;2024-04-10T00:02:53.040;11.2;194879;2;18.93
2024-04-09T22:02:54.047;2024-04-10T00:02:54.047;11.6;194897;3;18.93
2024-04-09T22:02:55.037;2024-04-10T00:02:55.037;11.6;194911;3;18.93
2024-04-09T22:02:56.047;2024-04-10T00:02:56.047;11.6;194886;3;18.93
2024-04-09T22:02:57.038;2024-04-10T00:02:57.038;11.6;194870;3;18.93
2024-04-09T22:02:58.044;2024-04-10T00:02:58.044;11.2;194842;2;18.93
2024-04-09T22:02:59.036;2024-04-10T00:02:59.036;11.2;193837;2;18.92
2024-04-09T22:03:00.043;2024-04-10T00:03:00.043;11.2;193807;2;18.92
2024-04-09T22:03:01.035;2024-04-10T00:03:01.035;11.2;193847;2;18.92
2024-04-09T22:03:02.042;2024-04-10T00:03:02.042;11.2;194828;3;18.93
2024-04-09T22:03:03.033;2024-04-10T00:03:03.033;11.6;194846;3;18.93
2024-04-09T22:03:04.040;2024-04-10T00:03:04.040;11.6;194857;3;18.93
2024-04-09T22:03:05.032;2024-04-10T00:03:05.032;11.6;193916;3;18.92
2024-04-09T22:03:06.040;2024-04-10T00:03:06.040;11.6;194860;2;18.93
2024-04-09T22:03:07.030;2024-04-10T00:03:07.030;11.2;194890;2;18.93
2024-04-09T22:03:08.038;2024-04-10T00:03:08.038;11.2;194922;2;18.93
2024-04-09T22:03:09.046;2024-04-10T00:03:09.046;11.2;195873;2;18.93
2024-04-09T22:03:10.039;2024-04-10T00:03:10.039;11.2;194935;3;18.93
2024-04-09T22:03:11.044;2024-04-10T00:03:11.044;11.2;194999;3;18.93
2024-04-09T22:03:12.035;2024-04-10T00:03:12.035;11.2;194950;2;18.93
2024-04-09T22:03:13.043;2024-04-10T00:03:13.043;11.2;194965;2;18.93
2024-04-09T22:03:14.035;2024-04-10T00:03:14.035;11.2;195933;2;18.93
2024-04-09T22:03:15.042;2024-04-10T00:03:15.042;11.2;194976;2;18.93
2024-04-09T22:03:16.033;2024-04-10T00:03:16.033;11.2;195941;2;18.93
2024-04-09T22:03:17.040;2024-04-10T00:03:17.040;11.2;195876;2;18.93
2024-04-09T22:03:18.031;2024-04-10T00:03:18.031;11.2;194950;3;18.93
2024-04-09T22:03:19.041;2024-04-10T00:03:19.041;11.2;195913;3;18.93
2024-04-09T22:03:20.032;2024-04-10T00:03:20.032;11.2;194963;2;18.93
2024-04-09T22:03:21.038;2024-04-10T00:03:21.038;11.2;195939;2;18.93
2024-04-09T22:03:22.031;2024-04-10T00:03:22.031;11.2;194955;2;18.93
2024-04-09T22:03:23.039;2024-04-10T00:03:23.039;11.2;195894;2;18.93
2024-04-09T22:03:24.043;2024-04-10T00:03:24.043;11.2;195868;3;18.93
2024-04-09T22:03:25.035;2024-04-10T00:03:25.035;11.2;194935;3;18.93
2024-04-09T22:03:26.042;2024-04-10T00:03:26.042;11.2;195928;2;18.93
2024-04-09T22:03:27.034;2024-04-10T00:03:27.034;11.2;194966;2;18.93
2024-04-09T22:03:28.041;2024-04-10T00:03:28.041;11.2;194975;2;18.93
2024-04-09T22:03:29.033;2024-04-10T00:03:29.033;11.2;194987;2;18.93
2024-04-09T22:03:30.040;2024-04-10T00:03:30.040;11.2;194985;2;18.93
2024-04-09T22:03:31.031;2024-04-10T00:03:31.031;11.2;195973;2;18.93
2024-04-09T22:03:32.039;2024-04-10T00:03:32.039;11.2;195052;3;18.93
2024-04-09T22:03:33.048;2024-04-10T00:03:33.048;11.2;196036;3;18.93
2024-04-09T22:03:34.037;2024-04-10T00:03:34.037;11.2;195066;2;18.93
2024-04-09T22:03:35.046;2024-04-10T00:03:35.046;11.2;196039;2;18.93
2024-04-09T22:03:36.036;2024-04-10T00:03:36.036;11.2;195068;2;18.93
2024-04-09T22:03:37.043;2024-04-10T00:03:37.043;11.2;196026;2;18.93
2024-04-09T22:03:38.035;2024-04-10T00:03:38.035;11.2;195048;3;18.93
2024-04-09T22:03:39.042;2024-04-10T00:03:39.042;11.2;196026;3;18.93
2024-04-09T22:03:40.036;2024-04-10T00:03:40.036;11.2;195078;2;18.93
2024-04-09T22:03:41.040;2024-04-10T00:03:41.040;11.2;196037;2;18.93
2024-04-09T22:03:42.032;2024-04-10T00:03:42.032;11.2;196006;2;18.93
2024-04-09T22:03:43.040;2024-04-10T00:03:43.040;11.2;196024;2;18.93
2024-04-09T22:03:44.031;2024-04-10T00:03:44.031;11.2;195065;3;18.93
2024-04-09T22:03:45.038;2024-04-10T00:03:45.038;11.2;196038;3;18.93
2024-04-09T22:03:46.030;2024-04-10T00:03:46.030;11.2;195083;3;18.93
2024-04-09T22:03:47.037;2024-04-10T00:03:47.037;11.2;196048;3;18.93
2024-04-09T22:03:48.044;2024-04-10T00:03:48.044;11.2;196025;2;18.93
2024-04-09T22:03:49.037;2024-04-10T00:03:49.037;11.2;196043;2;18.93
2024-04-09T22:03:50.043;2024-04-10T00:03:50.043;11.2;195075;2;18.93
2024-04-09T22:03:51.035;2024-04-10T00:03:51.035;11.2;196047;2;18.93
2024-04-09T22:03:52.042;2024-04-10T00:03:52.042;11.2;196050;3;18.93
2024-04-09T22:03:53.034;2024-04-10T00:03:53.034;11.2;196062;3;18.93
2024-04-09T22:03:54.042;2024-04-10T00:03:54.042;11.2;196060;2;18.93
2024-04-09T22:03:55.032;2024-04-10T00:03:55.032;11.2;196062;2;18.93
2024-04-09T22:03:56.041;2024-04-10T00:03:56.041;11.2;196062;2;18.93
2024-04-09T22:03:57.034;2024-04-10T00:03:57.034;11.2;196073;2;18.93
2024-04-09T22:03:58.039;2024-04-10T00:03:58.039;11.2;196066;3;18.93
2024-04-09T22:03:59.029;2024-04-10T00:03:59.029;11.2;196063;3;18.93
2024-04-09T22:04:00.037;2024-04-10T00:04:00.037;11.2;196076;2;18.93
2024-04-09T22:04:01.044;2024-04-10T00:04:01.044;11.2;196054;2;18.93
2024-04-09T22:04:02.036;2024-04-10T00:04:02.036;11.2;197004;2;18.94
2024-04-09T22:04:03.044;2024-04-10T00:04:03.044;11.2;196053;2;18.93
2024-04-09T22:04:04.037;2024-04-10T00:04:04.037;11.2;196053;2;18.93
2024-04-09T22:04:05.042;2024-04-10T00:04:05.042;11.2;196070;2;18.93
2024-04-09T22:04:06.036;2024-04-10T00:04:06.036;11.2;196054;3;18.93
2024-04-09T22:04:07.042;2024-04-10T00:04:07.042;11.2;196048;3;18.93
2024-04-09T22:04:08.034;2024-04-10T00:04:08.034;11.2;196043;2;18.93
2024-04-09T22:04:09.042;2024-04-10T00:04:09.042;11.2;196046;2;18.93
2024-04-09T22:04:10.033;2024-04-10T00:04:10.033;11.2;196065;2;18.93
2024-04-09T22:04:11.039;2024-04-10T00:04:11.039;11.2;196065;2;18.93
2024-04-09T22:04:12.032;2024-04-10T00:04:12.032;11.2;196056;3;18.93
2024-04-09T22:04:13.038;2024-04-10T00:04:13.038;11.2;197006;3;18.94
2024-04-09T22:04:14.048;2024-04-10T00:04:14.048;11.2;196054;2;18.93
2024-04-09T22:04:15.036;2024-04-10T00:04:15.036;11.2;196045;2;18.93
2024-04-09T22:04:16.043;2024-04-10T00:04:16.043;11.2;196069;2;18.93
2024-04-09T22:04:17.034;2024-04-10T00:04:17.034;11.2;196022;2;18.93
2024-04-09T22:04:18.042;2024-04-10T00:04:18.042;11.2;196022;3;18.93
2024-04-09T22:04:19.033;2024-04-10T00:04:19.033;11.2;196013;3;18.93
2024-04-09T22:04:20.041;2024-04-10T00:04:20.041;11.2;196033;2;18.93
2024-04-09T22:04:21.033;2024-04-10T00:04:21.033;11.2;196038;2;18.93
2024-04-09T22:04:22.040;2024-04-10T00:04:22.040;11.2;196040;2;18.93
2024-04-09T22:04:23.047;2024-04-10T00:04:23.047;11.2;196044;2;18.93
2024-04-09T22:04:24.038;2024-04-10T00:04:24.038;11.2;196027;3;18.93
2024-04-09T22:04:25.030;2024-04-10T00:04:25.030;11.2;196026;3;18.93
2024-04-09T22:04:26.037;2024-04-10T00:04:26.037;11.2;195989;3;18.93
2024-04-09T22:04:27.045;2024-04-10T00:04:27.045;11.2;196001;3;18.93
2024-04-09T22:04:28.037;2024-04-10T00:04:28.037;11.2;195999;2;18.93
2024-04-09T22:04:29.044;2024-04-10T00:04:29.044;11.2;195980;2;18.93
2024-04-09T22:04:30.036;2024-04-10T00:04:30.036;11.2;195948;2;18.93
2024-04-09T22:04:31.043;2024-04-10T00:04:31.043;11.2;195950;2;18.93
2024-04-09T22:04:32.033;2024-04-10T00:04:32.033;11.2;194973;3;18.93
2024-04-09T22:04:33.041;2024-04-10T00:04:33.041;11.2;195915;3;18.93
2024-04-09T22:04:34.032;2024-04-10T00:04:34.032;11.2;194932;2;18.93
2024-04-09T22:04:35.044;2024-04-10T00:04:35.044;11.2;195896;2;18.93
2024-04-09T22:04:36.031;2024-04-10T00:04:36.031;11.2;195890;2;18.93
2024-04-09T22:04:37.039;2024-04-10T00:04:37.039;11.2;195913;2;18.93
2024-04-09T22:04:38.046;2024-04-10T00:04:38.046;11.2;195915;3;18.93
2024-04-09T22:04:39.037;2024-04-10T00:04:39.037;11.2;194940;3;18.93
2024-04-09T22:04:40.028;2024-04-10T00:04:40.028;11.2;195887;3;18.93
2024-04-09T22:04:41.038;2024-04-10T00:04:41.038;11.2;194914;3;18.93
2024-04-09T22:04:42.043;2024-04-10T00:04:42.043;11.2;195885;2;18.93
2024-04-09T22:04:43.037;2024-04-10T00:04:43.037;11.2;194920;2;18.93
2024-04-09T22:04:44.042;2024-04-10T00:04:44.042;11.2;195886;2;18.93
2024-04-09T22:04:45.034;2024-04-10T00:04:45.034;11.2;195851;2;18.93
2024-04-09T22:04:46.041;2024-04-10T00:04:46.041;11.2;195870;3;18.93
2024-04-09T22:04:47.032;2024-04-10T00:04:47.032;11.2;195830;3;18.93
2024-04-09T22:04:48.040;2024-04-10T00:04:48.040;11.2;195877;2;18.93
2024-04-09T22:04:49.031;2024-04-10T00:04:49.031;11.2;195870;2;18.93
2024-04-09T22:04:50.039;2024-04-10T00:04:50.039;11.2;194936;2;18.93
2024-04-09T22:04:51.031;2024-04-10T00:04:51.031;11.2;195904;2;18.93
2024-04-09T22:04:52.040;2024-04-10T00:04:52.040;11.2;194986;3;18.93
2024-04-09T22:04:53.045;2024-04-10T00:04:53.045;11.2;195936;3;18.93
