# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 36
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU
# Instrument ID: 
# Data supplier: 
# Location name: badajoz
# Position (lat, lon, elev(m)): 
# Local timezone: Europe/Madrid
# Time Synchronization: 
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 
# Field of view (degrees): 
# Number of fields per line: 6
# SQM serial number: 2328
# SQM hardware identity: FTB3LBET
# SQM firmware version: 4-3-25
# SQM cover offset value: 
# SQM readout test ix: i,00000004,00000003,00000025,00002328
# SQM readout test rx: r, 18.65m,0000000003Hz,0000150720c,0000000.327s, 009.9C
# SQM readout test cx: c,00000019.86m,0000136.056s, 020.9C,00000008.71m, 020.3C
# Comment: Badajoz cielo despejado. Ayer llovio.
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.253
# UDM setting: Logged continuously every 1 second,Threshold = 0 mpsas.
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2024-04-08T22:02:43.046;2024-04-09T00:02:43.046;9.9;181131;2;18.85
2024-04-08T22:02:44.037;2024-04-09T00:02:44.037;9.9;181109;2;18.85
2024-04-08T22:02:45.045;2024-04-09T00:02:45.045;9.9;181149;2;18.85
2024-04-08T22:02:46.036;2024-04-09T00:02:46.036;9.9;181112;2;18.85
2024-04-08T22:02:47.044;2024-04-09T00:02:47.044;9.9;181106;2;18.85
2024-04-08T22:02:48.053;2024-04-09T00:02:48.053;9.9;181962;2;18.86
2024-04-08T22:02:49.044;2024-04-09T00:02:49.044;9.9;181101;2;18.85
2024-04-08T22:02:50.050;2024-04-09T00:02:50.050;9.9;181089;2;18.85
2024-04-08T22:02:51.041;2024-04-09T00:02:51.041;9.9;181098;2;18.85
2024-04-08T22:02:52.049;2024-04-09T00:02:52.049;9.9;181095;3;18.85
2024-04-08T22:02:53.040;2024-04-09T00:02:53.040;9.9;181113;3;18.85
2024-04-08T22:02:54.047;2024-04-09T00:02:54.047;9.9;181112;3;18.85
2024-04-08T22:02:55.039;2024-04-09T00:02:55.039;9.9;181100;3;18.85
2024-04-08T22:02:56.047;2024-04-09T00:02:56.047;9.9;181104;3;18.85
2024-04-08T22:02:57.038;2024-04-09T00:02:57.038;9.9;181077;3;18.85
2024-04-08T22:02:58.046;2024-04-09T00:02:58.046;9.9;181103;3;18.85
2024-04-08T22:02:59.037;2024-04-09T00:02:59.037;9.9;181100;3;18.85
2024-04-08T22:03:00.045;2024-04-09T00:03:00.045;9.9;181075;3;18.85
2024-04-08T22:03:01.054;2024-04-09T00:03:01.054;9.9;181961;3;18.86
2024-04-08T22:03:02.045;2024-04-09T00:03:02.045;9.9;181061;3;18.85
2024-04-08T22:03:03.051;2024-04-09T00:03:03.051;9.9;181091;3;18.85
2024-04-08T22:03:04.042;2024-04-09T00:03:04.042;9.9;181101;2;18.85
2024-04-08T22:03:05.050;2024-04-09T00:03:05.050;9.9;181081;2;18.85
2024-04-08T22:03:06.041;2024-04-09T00:03:06.041;9.9;181073;2;18.85
2024-04-08T22:03:07.049;2024-04-09T00:03:07.049;9.9;181075;2;18.85
2024-04-08T22:03:08.040;2024-04-09T00:03:08.040;9.9;181091;2;18.85
2024-04-08T22:03:09.030;2024-04-09T00:03:09.030;9.9;181970;2;18.86
2024-04-08T22:03:10.039;2024-04-09T00:03:10.039;9.9;181983;2;18.86
2024-04-08T22:03:11.049;2024-04-09T00:03:11.049;9.9;181072;2;18.85
2024-04-08T22:03:12.038;2024-04-09T00:03:12.038;9.9;181075;2;18.85
2024-04-08T22:03:13.046;2024-04-09T00:03:13.046;9.9;181063;2;18.85
2024-04-08T22:03:14.034;2024-04-09T00:03:14.034;9.9;181062;2;18.85
2024-04-08T22:03:15.044;2024-04-09T00:03:15.044;9.9;181074;2;18.85
2024-04-08T22:03:16.036;2024-04-09T00:03:16.036;9.9;181084;3;18.85
2024-04-08T22:03:17.043;2024-04-09T00:03:17.043;9.9;181093;3;18.85
2024-04-08T22:03:18.036;2024-04-09T00:03:18.036;9.9;182020;3;18.86
2024-04-08T22:03:19.044;2024-04-09T00:03:19.044;9.9;181100;3;18.85
2024-04-08T22:03:20.050;2024-04-09T00:03:20.050;9.9;181085;3;18.85
2024-04-08T22:03:21.041;2024-04-09T00:03:21.041;9.9;181066;3;18.85
2024-04-08T22:03:22.049;2024-04-09T00:03:22.049;9.9;181073;3;18.85
2024-04-08T22:03:23.040;2024-04-09T00:03:23.040;9.9;181114;3;18.85
2024-04-08T22:03:24.048;2024-04-09T00:03:24.048;9.9;181128;3;18.85
2024-04-08T22:03:25.039;2024-04-09T00:03:25.039;9.9;181150;3;18.85
2024-04-08T22:03:26.046;2024-04-09T00:03:26.046;9.9;181162;3;18.85
2024-04-08T22:03:27.038;2024-04-09T00:03:27.038;9.9;181174;3;18.85
2024-04-08T22:03:28.045;2024-04-09T00:03:28.045;9.9;181174;2;18.85
2024-04-08T22:03:29.038;2024-04-09T00:03:29.038;9.9;182056;2;18.86
2024-04-08T22:03:30.044;2024-04-09T00:03:30.044;9.9;182059;2;18.86
2024-04-08T22:03:31.038;2024-04-09T00:03:31.038;9.9;181153;2;18.85
2024-04-08T22:03:32.043;2024-04-09T00:03:32.043;9.9;181173;2;18.85
2024-04-08T22:03:33.051;2024-04-09T00:03:33.051;9.9;181152;2;18.85
2024-04-08T22:03:34.043;2024-04-09T00:03:34.043;9.9;181150;2;18.85
2024-04-08T22:03:35.050;2024-04-09T00:03:35.050;9.9;181218;2;18.85
2024-04-08T22:03:36.041;2024-04-09T00:03:36.041;9.9;181184;2;18.85
2024-04-08T22:03:37.049;2024-04-09T00:03:37.049;9.9;181174;2;18.85
2024-04-08T22:03:38.042;2024-04-09T00:03:38.042;9.9;182060;3;18.86
2024-04-08T22:03:39.047;2024-04-09T00:03:39.047;9.9;182089;3;18.86
2024-04-08T22:03:40.041;2024-04-09T00:03:40.041;9.9;181198;3;18.85
2024-04-08T22:03:41.043;2024-04-09T00:03:41.043;9.9;181211;3;18.85
2024-04-08T22:03:42.039;2024-04-09T00:03:42.039;9.9;182139;3;18.86
2024-04-08T22:03:43.045;2024-04-09T00:03:43.045;9.9;182141;3;18.86
2024-04-08T22:03:44.039;2024-04-09T00:03:44.039;9.9;181221;3;18.85
2024-04-08T22:03:45.044;2024-04-09T00:03:45.044;9.9;181225;3;18.85
2024-04-08T22:03:46.037;2024-04-09T00:03:46.037;9.9;181254;3;18.86
2024-04-08T22:03:47.041;2024-04-09T00:03:47.041;9.9;182170;3;18.86
2024-04-08T22:03:48.050;2024-04-09T00:03:48.050;9.9;182187;3;18.86
2024-04-08T22:03:49.042;2024-04-09T00:03:49.042;9.9;182179;3;18.86
2024-04-08T22:03:50.049;2024-04-09T00:03:50.049;9.9;182195;3;18.86
2024-04-08T22:03:51.041;2024-04-09T00:03:51.041;9.9;182209;3;18.86
2024-04-08T22:03:52.048;2024-04-09T00:03:52.048;9.9;182182;3;18.86
2024-04-08T22:03:53.040;2024-04-09T00:03:53.040;9.9;181271;3;18.86
2024-04-08T22:03:54.047;2024-04-09T00:03:54.047;9.9;182166;2;18.86
2024-04-08T22:03:55.039;2024-04-09T00:03:55.039;9.9;182166;2;18.86
2024-04-08T22:03:56.046;2024-04-09T00:03:56.046;9.9;182157;2;18.86
2024-04-08T22:03:57.037;2024-04-09T00:03:57.037;9.9;182156;2;18.86
2024-04-08T22:03:58.045;2024-04-09T00:03:58.045;9.9;182158;2;18.86
2024-04-08T22:03:59.036;2024-04-09T00:03:59.036;9.9;182144;2;18.86
2024-04-08T22:04:00.044;2024-04-09T00:04:00.044;9.9;181254;2;18.86
2024-04-08T22:04:01.033;2024-04-09T00:04:01.033;9.9;182182;2;18.86
2024-04-08T22:04:02.043;2024-04-09T00:04:02.043;9.9;182205;2;18.86
2024-04-08T22:04:03.051;2024-04-09T00:04:03.051;9.9;182188;2;18.86
2024-04-08T22:04:04.041;2024-04-09T00:04:04.041;9.9;181301;2;18.86
2024-04-08T22:04:05.047;2024-04-09T00:04:05.047;9.9;182211;2;18.86
2024-04-08T22:04:06.038;2024-04-09T00:04:06.038;9.9;182210;2;18.86
2024-04-08T22:04:07.048;2024-04-09T00:04:07.048;9.9;181306;2;18.86
2024-04-08T22:04:08.038;2024-04-09T00:04:08.038;9.9;182186;3;18.86
2024-04-08T22:04:09.047;2024-04-09T00:04:09.047;9.9;182170;3;18.86
2024-04-08T22:04:10.039;2024-04-09T00:04:10.039;9.9;182158;3;18.86
2024-04-08T22:04:11.046;2024-04-09T00:04:11.046;9.9;181259;3;18.86
2024-04-08T22:04:12.038;2024-04-09T00:04:12.038;9.9;182161;3;18.86
2024-04-08T22:04:13.042;2024-04-09T00:04:13.042;9.9;182172;3;18.86
2024-04-08T22:04:14.036;2024-04-09T00:04:14.036;9.9;181253;3;18.86
2024-04-08T22:04:15.042;2024-04-09T00:04:15.042;9.9;181280;3;18.86
2024-04-08T22:04:16.035;2024-04-09T00:04:16.035;9.9;182189;3;18.86
2024-04-08T22:04:17.043;2024-04-09T00:04:17.043;9.9;182197;3;18.86
2024-04-08T22:04:18.050;2024-04-09T00:04:18.050;9.9;181343;3;18.86
2024-04-08T22:04:19.041;2024-04-09T00:04:19.041;9.9;182186;3;18.86
2024-04-08T22:04:20.049;2024-04-09T00:04:20.049;9.9;182184;3;18.86
2024-04-08T22:04:21.038;2024-04-09T00:04:21.038;9.9;182158;3;18.86
2024-04-08T22:04:22.048;2024-04-09T00:04:22.048;9.9;182205;3;18.86
2024-04-08T22:04:23.037;2024-04-09T00:04:23.037;9.9;182189;3;18.86
2024-04-08T22:04:24.045;2024-04-09T00:04:24.045;9.9;182139;2;18.86
2024-04-08T22:04:25.037;2024-04-09T00:04:25.037;9.9;181233;2;18.85
2024-04-08T22:04:26.045;2024-04-09T00:04:26.045;9.9;182129;2;18.86
2024-04-08T22:04:27.037;2024-04-09T00:04:27.037;9.9;182133;2;18.86
2024-04-08T22:04:28.045;2024-04-09T00:04:28.045;9.9;182155;2;18.86
2024-04-08T22:04:29.034;2024-04-09T00:04:29.034;9.9;181260;2;18.86
2024-04-08T22:04:30.042;2024-04-09T00:04:30.042;9.9;182150;2;18.86
2024-04-08T22:04:31.033;2024-04-09T00:04:31.033;9.9;182127;2;18.86
2024-04-08T22:04:32.042;2024-04-09T00:04:32.042;9.9;182104;2;18.86
2024-04-08T22:04:33.052;2024-04-09T00:04:33.052;9.9;181205;2;18.85
2024-04-08T22:04:34.041;2024-04-09T00:04:34.041;9.9;181206;2;18.85
2024-04-08T22:04:35.051;2024-04-09T00:04:35.051;9.9;182124;2;18.86
2024-04-08T22:04:36.040;2024-04-09T00:04:36.040;9.9;182148;2;18.86
2024-04-08T22:04:37.048;2024-04-09T00:04:37.048;9.9;181262;2;18.86
2024-04-08T22:04:38.039;2024-04-09T00:04:38.039;9.9;182179;3;18.86
2024-04-08T22:04:39.047;2024-04-09T00:04:39.047;9.9;182184;3;18.86
2024-04-08T22:04:40.038;2024-04-09T00:04:40.038;9.9;182170;3;18.86
2024-04-08T22:04:41.046;2024-04-09T00:04:41.046;9.9;181297;3;18.86
2024-04-08T22:04:42.037;2024-04-09T00:04:42.037;9.9;182172;3;18.86
2024-04-08T22:04:43.045;2024-04-09T00:04:43.045;9.9;182167;3;18.86
2024-04-08T22:04:44.033;2024-04-09T00:04:44.033;9.9;182167;3;18.86
2024-04-08T22:04:45.040;2024-04-09T00:04:45.040;9.9;182169;3;18.86
2024-04-08T22:04:46.051;2024-04-09T00:04:46.051;9.9;182155;3;18.86
2024-04-08T22:04:47.043;2024-04-09T00:04:47.043;9.9;181233;3;18.85
2024-04-08T22:04:48.052;2024-04-09T00:04:48.052;9.9;182151;3;18.86
2024-04-08T22:04:49.041;2024-04-09T00:04:49.041;9.9;182148;3;18.86
2024-04-08T22:04:50.050;2024-04-09T00:04:50.050;9.9;181217;3;18.85
2024-04-08T22:04:51.040;2024-04-09T00:04:51.040;9.9;181231;3;18.85
2024-04-08T22:04:52.050;2024-04-09T00:04:52.050;9.9;182152;3;18.86
2024-04-08T22:04:53.039;2024-04-09T00:04:53.039;9.9;182165;3;18.86
