# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 36
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU
# Instrument ID: 
# Data supplier: 
# Location name: 
# Position (lat, lon, elev(m)): 
# Local timezone: Europe/Madrid
# Time Synchronization: 
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: 
# Measurement direction per channel: 
# Field of view (degrees): 
# Number of fields per line: 6
# SQM serial number: 2328
# SQM hardware identity: FTB3LBET
# SQM firmware version: 4-3-25
# SQM cover offset value: 
# SQM readout test ix: i,00000004,00000003,00000025,00002328
# SQM readout test rx: r, 18.59m,0000000003Hz,0000143683c,0000000.312s, 008.3C
# SQM readout test cx: c,00000019.86m,0000136.056s, 020.9C,00000008.71m, 020.3C
# Comment: Badajoz nublado
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.266
# UDM setting: Logged continuously every 1 second,Threshold = 0 mpsas.
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2024-03-11T23:02:51.037;2024-03-12T00:02:51.037;8.3;173867;2;18.80
2024-03-11T23:02:52.044;2024-03-12T00:02:52.044;8.3;173905;3;18.80
2024-03-11T23:02:53.036;2024-03-12T00:02:53.036;8.3;173045;3;18.79
2024-03-11T23:02:54.043;2024-03-12T00:02:54.043;8.3;173067;3;18.80
2024-03-11T23:02:55.034;2024-03-12T00:02:55.034;8.3;173042;3;18.79
2024-03-11T23:02:56.041;2024-03-12T00:02:56.041;8.3;173074;2;18.80
2024-03-11T23:02:57.032;2024-03-12T00:02:57.032;8.3;173836;2;18.80
2024-03-11T23:02:58.039;2024-03-12T00:02:58.039;8.3;172996;3;18.79
2024-03-11T23:02:59.030;2024-03-12T00:02:59.030;8.3;172940;3;18.79
2024-03-11T23:03:00.037;2024-03-12T00:03:00.037;8.3;172859;3;18.79
2024-03-11T23:03:01.029;2024-03-12T00:03:01.029;8.3;172783;3;18.79
2024-03-11T23:03:02.036;2024-03-12T00:03:02.036;8.3;172620;2;18.79
2024-03-11T23:03:03.043;2024-03-12T00:03:03.043;8.3;171712;2;18.79
2024-03-11T23:03:04.035;2024-03-12T00:03:04.035;8.3;170794;3;18.78
2024-03-11T23:03:05.042;2024-03-12T00:03:05.042;8.3;171669;3;18.79
2024-03-11T23:03:06.032;2024-03-12T00:03:06.032;8.3;171662;3;18.79
2024-03-11T23:03:07.040;2024-03-12T00:03:07.040;8.3;171648;3;18.79
2024-03-11T23:03:08.031;2024-03-12T00:03:08.031;8.3;170733;3;18.78
2024-03-11T23:03:09.038;2024-03-12T00:03:09.038;8.3;170551;3;18.78
2024-03-11T23:03:10.029;2024-03-12T00:03:10.029;8.3;170361;3;18.78
2024-03-11T23:03:11.037;2024-03-12T00:03:11.037;8.3;170300;3;18.78
2024-03-11T23:03:12.044;2024-03-12T00:03:12.044;8.3;169538;2;18.77
2024-03-11T23:03:13.035;2024-03-12T00:03:13.035;8.3;170643;2;18.78
2024-03-11T23:03:14.042;2024-03-12T00:03:14.042;8.3;170827;3;18.78
2024-03-11T23:03:15.034;2024-03-12T00:03:15.034;8.3;171886;3;18.79
2024-03-11T23:03:16.040;2024-03-12T00:03:16.040;8.3;172765;3;18.79
2024-03-11T23:03:17.032;2024-03-12T00:03:17.032;8.3;172774;3;18.79
2024-03-11T23:03:18.039;2024-03-12T00:03:18.039;8.3;172814;2;18.79
2024-03-11T23:03:19.030;2024-03-12T00:03:19.030;8.3;172854;2;18.79
2024-03-11T23:03:20.037;2024-03-12T00:03:20.037;8.3;172905;3;18.79
2024-03-11T23:03:21.029;2024-03-12T00:03:21.029;8.3;173772;3;18.80
2024-03-11T23:03:22.036;2024-03-12T00:03:22.036;8.3;173003;3;18.79
2024-03-11T23:03:23.043;2024-03-12T00:03:23.043;8.3;173824;3;18.80
2024-03-11T23:03:24.035;2024-03-12T00:03:24.035;8.3;172989;2;18.79
2024-03-11T23:03:25.042;2024-03-12T00:03:25.042;8.3;173831;2;18.80
2024-03-11T23:03:26.032;2024-03-12T00:03:26.032;8.3;173057;3;18.80
2024-03-11T23:03:27.040;2024-03-12T00:03:27.040;8.3;173858;3;18.80
2024-03-11T23:03:28.033;2024-03-12T00:03:28.033;8.3;172976;3;18.79
2024-03-11T23:03:29.039;2024-03-12T00:03:29.039;8.3;173696;3;18.80
2024-03-11T23:03:30.031;2024-03-12T00:03:30.031;8.3;172893;2;18.79
2024-03-11T23:03:31.037;2024-03-12T00:03:31.037;8.3;173006;2;18.79
2024-03-11T23:03:32.044;2024-03-12T00:03:32.044;8.3;172992;3;18.79
2024-03-11T23:03:33.036;2024-03-12T00:03:33.036;8.3;173969;3;18.80
2024-03-11T23:03:34.042;2024-03-12T00:03:34.042;8.3;173824;3;18.80
2024-03-11T23:03:35.033;2024-03-12T00:03:35.033;8.3;174023;3;18.80
2024-03-11T23:03:36.041;2024-03-12T00:03:36.041;8.3;173090;2;18.80
2024-03-11T23:03:37.032;2024-03-12T00:03:37.032;8.3;174026;2;18.80
2024-03-11T23:03:38.039;2024-03-12T00:03:38.039;8.3;173111;3;18.80
2024-03-11T23:03:39.030;2024-03-12T00:03:39.030;8.3;173909;3;18.80
2024-03-11T23:03:40.037;2024-03-12T00:03:40.037;8.3;173112;3;18.80
2024-03-11T23:03:41.028;2024-03-12T00:03:41.028;8.3;173899;3;18.80
2024-03-11T23:03:42.035;2024-03-12T00:03:42.035;8.3;173931;2;18.80
2024-03-11T23:03:43.043;2024-03-12T00:03:43.043;8.3;173875;2;18.80
2024-03-11T23:03:44.034;2024-03-12T00:03:44.034;8.3;173918;3;18.80
2024-03-11T23:03:45.042;2024-03-12T00:03:45.042;8.3;173036;3;18.79
2024-03-11T23:03:46.033;2024-03-12T00:03:46.033;8.3;173891;3;18.80
2024-03-11T23:03:47.040;2024-03-12T00:03:47.040;8.3;173032;3;18.79
2024-03-11T23:03:48.031;2024-03-12T00:03:48.031;8.3;173892;3;18.80
2024-03-11T23:03:49.038;2024-03-12T00:03:49.038;8.3;173021;3;18.79
2024-03-11T23:03:50.046;2024-03-12T00:03:50.046;8.3;173845;2;18.80
2024-03-11T23:03:51.037;2024-03-12T00:03:51.037;8.3;172962;2;18.79
2024-03-11T23:03:52.044;2024-03-12T00:03:52.044;8.3;173783;3;18.80
2024-03-11T23:03:53.035;2024-03-12T00:03:53.035;8.3;172937;3;18.79
2024-03-11T23:03:54.042;2024-03-12T00:03:54.042;8.3;172916;3;18.79
2024-03-11T23:03:55.033;2024-03-12T00:03:55.033;8.3;172920;3;18.79
2024-03-11T23:03:56.040;2024-03-12T00:03:56.040;8.3;172867;2;18.79
2024-03-11T23:03:57.031;2024-03-12T00:03:57.031;8.3;172891;2;18.79
2024-03-11T23:03:58.039;2024-03-12T00:03:58.039;8.3;172877;3;18.79
2024-03-11T23:03:59.030;2024-03-12T00:03:59.030;8.3;172866;3;18.79
2024-03-11T23:04:00.037;2024-03-12T00:04:00.037;8.0;172861;3;18.79
2024-03-11T23:04:01.028;2024-03-12T00:04:01.028;8.0;172838;3;18.79
2024-03-11T23:04:02.036;2024-03-12T00:04:02.036;8.0;172835;2;18.79
2024-03-11T23:04:03.043;2024-03-12T00:04:03.043;8.0;172805;2;18.79
2024-03-11T23:04:04.034;2024-03-12T00:04:04.034;8.3;172803;3;18.79
2024-03-11T23:04:05.041;2024-03-12T00:04:05.041;8.3;172784;3;18.79
2024-03-11T23:04:06.032;2024-03-12T00:04:06.032;8.3;172725;3;18.79
2024-03-11T23:04:07.040;2024-03-12T00:04:07.040;8.3;171897;3;18.79
2024-03-11T23:04:08.031;2024-03-12T00:04:08.031;8.3;171894;2;18.79
2024-03-11T23:04:09.038;2024-03-12T00:04:09.038;8.3;172715;2;18.79
2024-03-11T23:04:10.029;2024-03-12T00:04:10.029;8.3;172675;3;18.79
2024-03-11T23:04:11.036;2024-03-12T00:04:11.036;8.3;172656;3;18.79
2024-03-11T23:04:12.044;2024-03-12T00:04:12.044;8.3;171841;3;18.79
2024-03-11T23:04:13.035;2024-03-12T00:04:13.035;8.0;171893;3;18.79
2024-03-11T23:04:14.042;2024-03-12T00:04:14.042;8.0;172663;3;18.79
2024-03-11T23:04:15.033;2024-03-12T00:04:15.033;8.0;172643;3;18.79
2024-03-11T23:04:16.040;2024-03-12T00:04:16.040;8.0;172620;3;18.79
2024-03-11T23:04:17.032;2024-03-12T00:04:17.032;8.3;171801;3;18.79
2024-03-11T23:04:18.039;2024-03-12T00:04:18.039;8.3;171787;2;18.79
2024-03-11T23:04:19.030;2024-03-12T00:04:19.030;8.3;171782;2;18.79
2024-03-11T23:04:20.037;2024-03-12T00:04:20.037;8.3;171764;3;18.79
2024-03-11T23:04:21.029;2024-03-12T00:04:21.029;8.3;171761;3;18.79
2024-03-11T23:04:22.035;2024-03-12T00:04:22.035;8.3;171734;3;18.79
2024-03-11T23:04:23.043;2024-03-12T00:04:23.043;8.3;171741;3;18.79
2024-03-11T23:04:24.034;2024-03-12T00:04:24.034;8.3;171735;2;18.79
2024-03-11T23:04:25.041;2024-03-12T00:04:25.041;8.3;171729;2;18.79
2024-03-11T23:04:26.032;2024-03-12T00:04:26.032;8.3;171696;3;18.79
2024-03-11T23:04:27.040;2024-03-12T00:04:27.040;8.3;171614;3;18.79
2024-03-11T23:04:28.031;2024-03-12T00:04:28.031;8.3;171597;3;18.79
2024-03-11T23:04:29.038;2024-03-12T00:04:29.038;8.3;171588;3;18.79
2024-03-11T23:04:30.029;2024-03-12T00:04:30.029;8.0;171649;2;18.79
2024-03-11T23:04:31.036;2024-03-12T00:04:31.036;8.0;171669;2;18.79
2024-03-11T23:04:32.043;2024-03-12T00:04:32.043;8.0;171718;3;18.79
2024-03-11T23:04:33.035;2024-03-12T00:04:33.035;8.0;171794;3;18.79
2024-03-11T23:04:34.042;2024-03-12T00:04:34.042;8.0;171895;3;18.79
2024-03-11T23:04:35.033;2024-03-12T00:04:35.033;8.0;172756;3;18.79
2024-03-11T23:04:36.040;2024-03-12T00:04:36.040;8.0;172791;2;18.79
2024-03-11T23:04:37.032;2024-03-12T00:04:37.032;8.0;172781;2;18.79
2024-03-11T23:04:38.039;2024-03-12T00:04:38.039;8.0;171959;3;18.79
2024-03-11T23:04:39.030;2024-03-12T00:04:39.030;8.0;172806;3;18.79
2024-03-11T23:04:40.037;2024-03-12T00:04:40.037;8.0;172848;3;18.79
2024-03-11T23:04:41.044;2024-03-12T00:04:41.044;8.0;172867;3;18.79
2024-03-11T23:04:42.036;2024-03-12T00:04:42.036;8.0;172908;2;18.79
2024-03-11T23:04:43.043;2024-03-12T00:04:43.043;8.0;172906;2;18.79
2024-03-11T23:04:44.035;2024-03-12T00:04:44.035;8.0;173757;3;18.80
2024-03-11T23:04:45.041;2024-03-12T00:04:45.041;8.0;172904;3;18.79
2024-03-11T23:04:46.032;2024-03-12T00:04:46.032;8.0;172940;3;18.79
2024-03-11T23:04:47.040;2024-03-12T00:04:47.040;8.0;172927;3;18.79
2024-03-11T23:04:48.031;2024-03-12T00:04:48.031;8.0;172947;2;18.79
2024-03-11T23:04:49.039;2024-03-12T00:04:49.039;8.0;173769;2;18.80
2024-03-11T23:04:50.030;2024-03-12T00:04:50.030;8.0;172955;3;18.79
2024-03-11T23:04:51.037;2024-03-12T00:04:51.037;8.0;173786;3;18.80
2024-03-11T23:04:52.044;2024-03-12T00:04:52.044;8.0;172960;3;18.79
2024-03-11T23:04:53.035;2024-03-12T00:04:53.035;8.0;173804;3;18.80
2024-03-11T23:04:54.043;2024-03-12T00:04:54.043;8.0;172972;2;18.79
