# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 36
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU
# Instrument ID: 
# Data supplier: 
# Location name: badajoz
# Position (lat, lon, elev(m)): 
# Local timezone: Europe/Madrid
# Time Synchronization: 
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 
# Field of view (degrees): 
# Number of fields per line: 6
# SQM serial number: 2328
# SQM hardware identity: FTB3LBET
# SQM firmware version: 4-3-25
# SQM cover offset value: 
# SQM readout test ix: i,00000004,00000003,00000025,00002328
# SQM readout test rx: r, 18.53m,0000000003Hz,0000135839c,0000000.295s, 008.0C
# SQM readout test cx: c,00000019.86m,0000136.056s, 020.9C,00000008.71m, 020.3C
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.253
# UDM setting: Logged continuously every 1 second,Threshold = 0 mpsas.
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2024-03-04T23:00:15.044;2024-03-05T00:00:15.044;8.0;162540;3;18.73
2024-03-04T23:00:16.036;2024-03-05T00:00:16.036;8.0;162544;3;18.73
2024-03-04T23:00:17.043;2024-03-05T00:00:17.043;8.0;162532;3;18.73
2024-03-04T23:00:18.049;2024-03-05T00:00:18.049;8.0;162546;3;18.73
2024-03-04T23:00:19.043;2024-03-05T00:00:19.043;8.0;162565;3;18.73
2024-03-04T23:00:20.049;2024-03-05T00:00:20.049;8.0;162585;3;18.73
2024-03-04T23:00:21.056;2024-03-05T00:00:21.056;8.0;162587;3;18.73
2024-03-04T23:00:22.048;2024-03-05T00:00:22.048;8.0;162593;3;18.73
2024-03-04T23:00:23.039;2024-03-05T00:00:23.039;8.0;162588;3;18.73
2024-03-04T23:00:24.060;2024-03-05T00:00:24.060;8.0;162595;3;18.73
2024-03-04T23:00:25.038;2024-03-05T00:00:25.038;8.0;162597;3;18.73
2024-03-04T23:00:26.045;2024-03-05T00:00:26.045;8.0;162564;3;18.73
2024-03-04T23:00:27.037;2024-03-05T00:00:27.037;8.0;162613;3;18.73
2024-03-04T23:00:28.044;2024-03-05T00:00:28.044;8.0;162719;3;18.73
2024-03-04T23:00:29.036;2024-03-05T00:00:29.036;8.0;162653;3;18.73
2024-03-04T23:00:30.043;2024-03-05T00:00:30.043;8.0;162618;3;18.73
2024-03-04T23:00:31.050;2024-03-05T00:00:31.050;8.0;162604;3;18.73
2024-03-04T23:00:32.042;2024-03-05T00:00:32.042;8.0;162596;3;18.73
2024-03-04T23:00:33.065;2024-03-05T00:00:33.065;8.0;162602;3;18.73
2024-03-04T23:00:34.041;2024-03-05T00:00:34.041;8.0;162614;3;18.73
2024-03-04T23:00:35.048;2024-03-05T00:00:35.048;8.0;162612;3;18.73
2024-03-04T23:00:36.040;2024-03-05T00:00:36.040;8.0;162623;3;18.73
2024-03-04T23:00:37.047;2024-03-05T00:00:37.047;8.0;162643;3;18.73
2024-03-04T23:00:38.038;2024-03-05T00:00:38.038;8.0;162633;3;18.73
2024-03-04T23:00:39.045;2024-03-05T00:00:39.045;8.0;162618;3;18.73
2024-03-04T23:00:40.053;2024-03-05T00:00:40.053;8.0;162604;3;18.73
2024-03-04T23:00:41.044;2024-03-05T00:00:41.044;8.0;162590;3;18.73
2024-03-04T23:00:42.035;2024-03-05T00:00:42.035;8.0;162583;3;18.73
2024-03-04T23:00:43.041;2024-03-05T00:00:43.041;8.0;162579;3;18.73
2024-03-04T23:00:44.032;2024-03-05T00:00:44.032;8.0;162574;3;18.73
2024-03-04T23:00:45.041;2024-03-05T00:00:45.041;8.0;162576;3;18.73
2024-03-04T23:00:46.047;2024-03-05T00:00:46.047;8.0;162640;3;18.73
2024-03-04T23:00:47.041;2024-03-05T00:00:47.041;8.0;162578;3;18.73
2024-03-04T23:00:48.048;2024-03-05T00:00:48.048;8.0;162587;3;18.73
2024-03-04T23:00:49.037;2024-03-05T00:00:49.037;8.0;163434;3;18.73
2024-03-04T23:00:50.047;2024-03-05T00:00:50.047;8.0;162621;3;18.73
2024-03-04T23:00:51.038;2024-03-05T00:00:51.038;8.0;162631;3;18.73
2024-03-04T23:00:52.062;2024-03-05T00:00:52.062;8.0;162648;3;18.73
2024-03-04T23:00:53.037;2024-03-05T00:00:53.037;8.0;163520;3;18.73
2024-03-04T23:00:54.045;2024-03-05T00:00:54.045;8.0;163507;3;18.73
2024-03-04T23:00:55.052;2024-03-05T00:00:55.052;8.0;162631;3;18.73
2024-03-04T23:00:56.043;2024-03-05T00:00:56.043;8.0;162634;3;18.73
2024-03-04T23:00:57.064;2024-03-05T00:00:57.064;8.0;162643;3;18.73
2024-03-04T23:00:58.040;2024-03-05T00:00:58.040;8.0;162638;3;18.73
2024-03-04T23:00:59.049;2024-03-05T00:00:59.049;8.0;163514;3;18.73
2024-03-04T23:01:00.038;2024-03-05T00:01:00.038;8.0;163517;3;18.73
2024-03-04T23:01:01.048;2024-03-05T00:01:01.048;8.0;162647;3;18.73
2024-03-04T23:01:02.040;2024-03-05T00:01:02.040;8.0;162636;3;18.73
2024-03-04T23:01:03.047;2024-03-05T00:01:03.047;8.0;162658;3;18.73
2024-03-04T23:01:04.054;2024-03-05T00:01:04.054;8.0;163627;3;18.73
2024-03-04T23:01:05.046;2024-03-05T00:01:05.046;8.0;163677;3;18.73
2024-03-04T23:01:06.037;2024-03-05T00:01:06.037;8.0;163757;3;18.73
2024-03-04T23:01:07.045;2024-03-05T00:01:07.045;8.0;163766;3;18.73
2024-03-04T23:01:08.037;2024-03-05T00:01:08.037;8.0;163763;3;18.73
2024-03-04T23:01:09.044;2024-03-05T00:01:09.044;8.0;163778;3;18.73
2024-03-04T23:01:10.051;2024-03-05T00:01:10.051;8.0;163762;3;18.73
2024-03-04T23:01:11.043;2024-03-05T00:01:11.043;8.0;163752;2;18.73
2024-03-04T23:01:12.050;2024-03-05T00:01:12.050;8.0;163740;2;18.73
2024-03-04T23:01:13.049;2024-03-05T00:01:13.049;8.0;164643;3;18.74
2024-03-04T23:01:14.062;2024-03-05T00:01:14.062;8.0;163760;3;18.73
2024-03-04T23:01:15.037;2024-03-05T00:01:15.037;8.0;163777;3;18.73
2024-03-04T23:01:16.052;2024-03-05T00:01:16.052;8.0;163760;3;18.73
2024-03-04T23:01:17.040;2024-03-05T00:01:17.040;8.0;163752;3;18.73
2024-03-04T23:01:18.046;2024-03-05T00:01:18.046;8.0;163769;3;18.73
2024-03-04T23:01:19.037;2024-03-05T00:01:19.037;8.0;163757;3;18.73
2024-03-04T23:01:20.048;2024-03-05T00:01:20.048;8.0;163757;3;18.73
2024-03-04T23:01:21.036;2024-03-05T00:01:21.036;8.0;163755;3;18.73
2024-03-04T23:01:22.062;2024-03-05T00:01:22.062;8.0;164642;3;18.74
2024-03-04T23:01:23.054;2024-03-05T00:01:23.054;8.0;163768;3;18.73
2024-03-04T23:01:24.058;2024-03-05T00:01:24.058;8.0;163773;3;18.73
2024-03-04T23:01:25.051;2024-03-05T00:01:25.051;8.0;163836;3;18.73
2024-03-04T23:01:26.041;2024-03-05T00:01:26.041;8.0;163760;3;18.73
2024-03-04T23:01:27.030;2024-03-05T00:01:27.030;8.0;163762;2;18.73
2024-03-04T23:01:28.043;2024-03-05T00:01:28.043;8.0;164569;2;18.74
2024-03-04T23:01:29.050;2024-03-05T00:01:29.050;8.0;163706;3;18.73
2024-03-04T23:01:30.039;2024-03-05T00:01:30.039;8.0;163722;3;18.73
2024-03-04T23:01:31.046;2024-03-05T00:01:31.046;8.0;163730;3;18.73
2024-03-04T23:01:32.059;2024-03-05T00:01:32.059;8.0;163745;3;18.73
2024-03-04T23:01:33.052;2024-03-05T00:01:33.052;8.0;163733;3;18.73
2024-03-04T23:01:34.050;2024-03-05T00:01:34.050;8.0;163747;3;18.73
2024-03-04T23:01:35.044;2024-03-05T00:01:35.044;8.0;163750;3;18.73
2024-03-04T23:01:36.035;2024-03-05T00:01:36.035;8.0;163766;3;18.73
2024-03-04T23:01:37.064;2024-03-05T00:01:37.064;8.0;163790;3;18.73
2024-03-04T23:01:38.050;2024-03-05T00:01:38.050;8.0;163776;3;18.73
2024-03-04T23:01:39.041;2024-03-05T00:01:39.041;8.0;163766;3;18.73
2024-03-04T23:01:40.065;2024-03-05T00:01:40.065;8.0;163806;3;18.73
2024-03-04T23:01:41.040;2024-03-05T00:01:41.040;8.0;163776;3;18.73
2024-03-04T23:01:42.048;2024-03-05T00:01:42.048;8.0;163780;3;18.73
2024-03-04T23:01:43.042;2024-03-05T00:01:43.042;8.0;164677;2;18.74
2024-03-04T23:01:44.049;2024-03-05T00:01:44.049;8.0;163819;2;18.73
2024-03-04T23:01:45.038;2024-03-05T00:01:45.038;8.0;163806;3;18.73
2024-03-04T23:01:46.048;2024-03-05T00:01:46.048;8.0;164693;3;18.74
2024-03-04T23:01:47.051;2024-03-05T00:01:47.051;8.0;163763;3;18.73
2024-03-04T23:01:48.044;2024-03-05T00:01:48.044;8.0;163773;3;18.73
2024-03-04T23:01:49.036;2024-03-05T00:01:49.036;8.0;163799;3;18.73
2024-03-04T23:01:50.043;2024-03-05T00:01:50.043;8.0;163820;3;18.73
2024-03-04T23:01:51.037;2024-03-05T00:01:51.037;8.0;164726;3;18.74
2024-03-04T23:01:52.040;2024-03-05T00:01:52.040;8.0;163822;3;18.73
2024-03-04T23:01:53.055;2024-03-05T00:01:53.055;8.0;164717;2;18.74
2024-03-04T23:01:54.043;2024-03-05T00:01:54.043;8.0;163821;2;18.73
2024-03-04T23:01:55.050;2024-03-05T00:01:55.050;8.0;164738;3;18.74
2024-03-04T23:01:56.042;2024-03-05T00:01:56.042;8.0;163817;3;18.73
2024-03-04T23:01:57.049;2024-03-05T00:01:57.049;8.0;164737;3;18.74
2024-03-04T23:01:58.041;2024-03-05T00:01:58.041;8.0;163801;3;18.73
2024-03-04T23:01:59.048;2024-03-05T00:01:59.048;8.0;164725;2;18.74
2024-03-04T23:02:00.040;2024-03-05T00:02:00.040;8.0;163839;2;18.73
2024-03-04T23:02:01.047;2024-03-05T00:02:01.047;8.0;164750;3;18.74
2024-03-04T23:02:02.036;2024-03-05T00:02:02.036;8.0;164704;3;18.74
2024-03-04T23:02:03.043;2024-03-05T00:02:03.043;8.0;164728;3;18.74
2024-03-04T23:02:04.053;2024-03-05T00:02:04.053;8.0;163822;3;18.73
2024-03-04T23:02:05.044;2024-03-05T00:02:05.044;8.0;164731;3;18.74
2024-03-04T23:02:06.052;2024-03-05T00:02:06.052;8.0;163832;3;18.73
2024-03-04T23:02:07.043;2024-03-05T00:02:07.043;8.0;164730;3;18.74
2024-03-04T23:02:08.051;2024-03-05T00:02:08.051;8.0;163819;3;18.73
2024-03-04T23:02:09.042;2024-03-05T00:02:09.042;8.0;164729;2;18.74
2024-03-04T23:02:10.050;2024-03-05T00:02:10.050;8.0;163839;2;18.73
2024-03-04T23:02:11.041;2024-03-05T00:02:11.041;8.0;164732;3;18.74
2024-03-04T23:02:12.049;2024-03-05T00:02:12.049;8.0;163818;3;18.73
2024-03-04T23:02:13.040;2024-03-05T00:02:13.040;8.0;164731;3;18.74
2024-03-04T23:02:14.047;2024-03-05T00:02:14.047;8.0;163833;3;18.73
2024-03-04T23:02:15.043;2024-03-05T00:02:15.043;8.0;164755;3;18.74
2024-03-04T23:02:16.046;2024-03-05T00:02:16.046;8.0;163834;3;18.73
2024-03-04T23:02:17.054;2024-03-05T00:02:17.054;8.0;164734;3;18.74
2024-03-04T23:02:18.042;2024-03-05T00:02:18.042;8.0;164722;3;18.74
2024-03-04T23:02:19.031;2024-03-05T00:02:19.031;8.0;164732;2;18.74
2024-03-04T23:02:20.041;2024-03-05T00:02:20.041;8.0;164743;2;18.74
2024-03-04T23:02:21.048;2024-03-05T00:02:21.048;8.0;164730;3;18.74
2024-03-04T23:02:22.041;2024-03-05T00:02:22.041;8.0;164743;3;18.74
2024-03-04T23:02:23.047;2024-03-05T00:02:23.047;8.0;163871;3;18.74
2024-03-04T23:02:24.039;2024-03-05T00:02:24.039;8.0;164760;3;18.74
2024-03-04T23:02:25.046;2024-03-05T00:02:25.046;8.0;164764;3;18.74
2024-03-04T23:02:26.037;2024-03-05T00:02:26.037;8.0;164778;3;18.74
2024-03-04T23:02:27.043;2024-03-05T00:02:27.043;8.0;164776;3;18.74
2024-03-04T23:02:28.035;2024-03-05T00:02:28.035;8.0;164768;3;18.74
2024-03-04T23:02:29.044;2024-03-05T00:02:29.044;8.0;164767;2;18.74
2024-03-04T23:02:30.051;2024-03-05T00:02:30.051;8.0;164750;2;18.74
2024-03-04T23:02:31.040;2024-03-05T00:02:31.040;8.0;164732;3;18.74
2024-03-04T23:02:32.050;2024-03-05T00:02:32.050;8.0;164755;3;18.74
2024-03-04T23:02:33.052;2024-03-05T00:02:33.052;8.0;164758;3;18.74
2024-03-04T23:02:34.049;2024-03-05T00:02:34.049;8.0;164773;3;18.74
2024-03-04T23:02:35.040;2024-03-05T00:02:35.040;8.0;164768;3;18.74
2024-03-04T23:02:36.047;2024-03-05T00:02:36.047;8.0;164713;3;18.74
2024-03-04T23:02:37.039;2024-03-05T00:02:37.039;8.0;164739;3;18.74
2024-03-04T23:02:38.047;2024-03-05T00:02:38.047;8.0;164743;3;18.74
2024-03-04T23:02:39.038;2024-03-05T00:02:39.038;8.0;164770;2;18.74
2024-03-04T23:02:40.045;2024-03-05T00:02:40.045;8.0;164767;2;18.74
2024-03-04T23:02:41.037;2024-03-05T00:02:41.037;8.0;164768;3;18.74
2024-03-04T23:02:42.044;2024-03-05T00:02:42.044;8.0;164785;3;18.74
2024-03-04T23:02:43.035;2024-03-05T00:02:43.035;8.0;164770;3;18.74
2024-03-04T23:02:44.068;2024-03-05T00:02:44.068;8.0;164779;3;18.74
2024-03-04T23:02:45.051;2024-03-05T00:02:45.051;8.0;164742;3;18.74
2024-03-04T23:02:46.042;2024-03-05T00:02:46.042;8.0;164744;3;18.74
2024-03-04T23:02:47.049;2024-03-05T00:02:47.049;8.0;164717;3;18.74
2024-03-04T23:02:48.054;2024-03-05T00:02:48.054;8.0;164737;3;18.74
2024-03-04T23:02:49.048;2024-03-05T00:02:49.048;8.0;164718;2;18.74
2024-03-04T23:02:50.039;2024-03-05T00:02:50.039;8.0;164694;2;18.74
2024-03-04T23:02:51.052;2024-03-05T00:02:51.052;8.0;164695;3;18.74
2024-03-04T23:02:52.055;2024-03-05T00:02:52.055;8.0;164703;3;18.74
2024-03-04T23:02:53.046;2024-03-05T00:02:53.046;8.0;164721;3;18.74
2024-03-04T23:02:54.039;2024-03-05T00:02:54.039;8.0;163817;3;18.73
2024-03-04T23:02:55.047;2024-03-05T00:02:55.047;8.0;164719;3;18.74
2024-03-04T23:02:56.038;2024-03-05T00:02:56.038;8.0;163820;3;18.73
2024-03-04T23:02:57.045;2024-03-05T00:02:57.045;8.0;164722;3;18.74
2024-03-04T23:02:58.051;2024-03-05T00:02:58.051;8.0;164703;3;18.74
2024-03-04T23:02:59.042;2024-03-05T00:02:59.042;8.0;164704;2;18.74
2024-03-04T23:03:00.049;2024-03-05T00:03:00.049;8.0;164715;2;18.74
2024-03-04T23:03:01.038;2024-03-05T00:03:01.038;8.0;164692;3;18.74
2024-03-04T23:03:02.029;2024-03-05T00:03:02.029;8.0;164714;3;18.74
2024-03-04T23:03:03.037;2024-03-05T00:03:03.037;8.0;164712;3;18.74
2024-03-04T23:03:04.047;2024-03-05T00:03:04.047;8.0;164702;3;18.74
2024-03-04T23:03:05.038;2024-03-05T00:03:05.038;8.0;164696;3;18.74
2024-03-04T23:03:06.046;2024-03-05T00:03:06.046;8.0;164698;3;18.74
2024-03-04T23:03:07.047;2024-03-05T00:03:07.047;8.0;164692;3;18.74
2024-03-04T23:03:08.063;2024-03-05T00:03:08.063;8.0;163803;3;18.73
2024-03-04T23:03:09.038;2024-03-05T00:03:09.038;8.0;164714;2;18.74
2024-03-04T23:03:10.046;2024-03-05T00:03:10.046;8.0;163815;2;18.73
2024-03-04T23:03:11.033;2024-03-05T00:03:11.033;8.0;164723;3;18.74
2024-03-04T23:03:12.061;2024-03-05T00:03:12.061;8.0;163820;3;18.73
2024-03-04T23:03:13.052;2024-03-05T00:03:13.052;8.0;164720;3;18.74
2024-03-04T23:03:14.044;2024-03-05T00:03:14.044;8.0;164728;3;18.74
2024-03-04T23:03:15.049;2024-03-05T00:03:15.049;8.0;164741;3;18.74
2024-03-04T23:03:16.040;2024-03-05T00:03:16.040;8.0;164751;3;18.74
2024-03-04T23:03:17.046;2024-03-05T00:03:17.046;8.0;163880;3;18.74
2024-03-04T23:03:18.039;2024-03-05T00:03:18.039;8.0;164736;3;18.74
2024-03-04T23:03:19.046;2024-03-05T00:03:19.046;8.0;164716;2;18.74
2024-03-04T23:03:20.037;2024-03-05T00:03:20.037;8.0;164667;2;18.74
2024-03-04T23:03:21.046;2024-03-05T00:03:21.046;8.0;164695;3;18.74
2024-03-04T23:03:22.050;2024-03-05T00:03:22.050;8.0;163758;3;18.73
2024-03-04T23:03:23.063;2024-03-05T00:03:23.063;8.0;164663;3;18.74
2024-03-04T23:03:24.037;2024-03-05T00:03:24.037;8.0;163733;3;18.73
2024-03-04T23:03:25.053;2024-03-05T00:03:25.053;8.0;164615;3;18.74
2024-03-04T23:03:26.048;2024-03-05T00:03:26.048;8.0;163690;3;18.73
2024-03-04T23:03:27.044;2024-03-05T00:03:27.044;8.0;163662;3;18.73
2024-03-04T23:03:28.057;2024-03-05T00:03:28.057;8.0;163585;3;18.73
2024-03-04T23:03:29.040;2024-03-05T00:03:29.040;8.0;163508;2;18.73
2024-03-04T23:03:30.047;2024-03-05T00:03:30.047;8.0;163491;2;18.73
2024-03-04T23:03:31.039;2024-03-05T00:03:31.039;8.0;163554;3;18.73
2024-03-04T23:03:32.061;2024-03-05T00:03:32.061;8.0;164531;3;18.74
2024-03-04T23:03:33.040;2024-03-05T00:03:33.040;8.0;163652;3;18.73
2024-03-04T23:03:34.043;2024-03-05T00:03:34.043;8.0;164584;3;18.74
2024-03-04T23:03:35.050;2024-03-05T00:03:35.050;8.0;163708;2;18.73
2024-03-04T23:03:36.059;2024-03-05T00:03:36.059;8.0;164658;2;18.74
2024-03-04T23:03:37.034;2024-03-05T00:03:37.034;8.0;164670;3;18.74
2024-03-04T23:03:38.041;2024-03-05T00:03:38.041;8.0;164703;3;18.74
2024-03-04T23:03:39.080;2024-03-05T00:03:39.080;8.0;163816;3;18.73
2024-03-04T23:03:40.043;2024-03-05T00:03:40.043;8.0;164726;3;18.74
2024-03-04T23:03:41.049;2024-03-05T00:03:41.049;8.0;164734;3;18.74
2024-03-04T23:03:42.056;2024-03-05T00:03:42.056;8.0;164732;3;18.74
2024-03-04T23:03:43.047;2024-03-05T00:03:43.047;8.0;164745;3;18.74
2024-03-04T23:03:44.043;2024-03-05T00:03:44.043;8.0;163839;3;18.73
2024-03-04T23:03:45.055;2024-03-05T00:03:45.055;8.0;164746;2;18.74
2024-03-04T23:03:46.037;2024-03-05T00:03:46.037;8.0;163844;2;18.74
2024-03-04T23:03:47.045;2024-03-05T00:03:47.045;8.0;164741;3;18.74
2024-03-04T23:03:48.041;2024-03-05T00:03:48.041;8.0;163845;3;18.74
2024-03-04T23:03:49.044;2024-03-05T00:03:49.044;8.0;164726;3;18.74
2024-03-04T23:03:50.052;2024-03-05T00:03:50.052;8.0;164725;3;18.74
2024-03-04T23:03:51.059;2024-03-05T00:03:51.059;8.0;164725;3;18.74
2024-03-04T23:03:52.034;2024-03-05T00:03:52.034;8.0;164732;3;18.74
2024-03-04T23:03:53.041;2024-03-05T00:03:53.041;8.0;164675;3;18.74
2024-03-04T23:03:54.049;2024-03-05T00:03:54.049;8.0;164737;3;18.74
2024-03-04T23:03:55.056;2024-03-05T00:03:55.056;8.0;163854;2;18.74
2024-03-04T23:03:56.048;2024-03-05T00:03:56.048;8.0;164727;2;18.74
2024-03-04T23:03:57.039;2024-03-05T00:03:57.039;8.0;164720;3;18.74
2024-03-04T23:03:58.047;2024-03-05T00:03:58.047;8.0;164725;3;18.74
2024-03-04T23:03:59.038;2024-03-05T00:03:59.038;8.0;164733;3;18.74
2024-03-04T23:04:00.048;2024-03-05T00:04:00.048;8.0;163831;3;18.73
2024-03-04T23:04:01.051;2024-03-05T00:04:01.051;8.0;164764;3;18.74
2024-03-04T23:04:02.057;2024-03-05T00:04:02.057;8.0;163863;3;18.74
2024-03-04T23:04:03.036;2024-03-05T00:04:03.036;8.0;164754;3;18.74
2024-03-04T23:04:04.043;2024-03-05T00:04:04.043;8.0;164728;3;18.74
2024-03-04T23:04:05.032;2024-03-05T00:04:05.032;8.0;164743;2;18.74
2024-03-04T23:04:06.039;2024-03-05T00:04:06.039;8.0;164734;2;18.74
2024-03-04T23:04:07.049;2024-03-05T00:04:07.049;8.0;164742;3;18.74
2024-03-04T23:04:08.041;2024-03-05T00:04:08.041;8.0;164739;3;18.74
2024-03-04T23:04:09.052;2024-03-05T00:04:09.052;8.0;163835;3;18.73
2024-03-04T23:04:10.062;2024-03-05T00:04:10.062;8.0;164722;3;18.74
2024-03-04T23:04:11.049;2024-03-05T00:04:11.049;8.0;164721;3;18.74
2024-03-04T23:04:12.045;2024-03-05T00:04:12.045;8.0;164731;3;18.74
2024-03-04T23:04:13.046;2024-03-05T00:04:13.046;8.0;164719;3;18.74
2024-03-04T23:04:14.037;2024-03-05T00:04:14.037;8.0;163847;3;18.74
2024-03-04T23:04:15.042;2024-03-05T00:04:15.042;8.0;164741;2;18.74
2024-03-04T23:04:16.036;2024-03-05T00:04:16.036;8.0;163854;2;18.74
2024-03-04T23:04:17.044;2024-03-05T00:04:17.044;8.0;164729;3;18.74
2024-03-04T23:04:18.035;2024-03-05T00:04:18.035;8.0;164767;3;18.74
2024-03-04T23:04:19.047;2024-03-05T00:04:19.047;8.0;164748;3;18.74
2024-03-04T23:04:20.047;2024-03-05T00:04:20.047;8.0;164763;3;18.74
2024-03-04T23:04:21.041;2024-03-05T00:04:21.041;8.0;163847;3;18.74
2024-03-04T23:04:22.048;2024-03-05T00:04:22.048;8.0;164741;3;18.74
2024-03-04T23:04:23.037;2024-03-05T00:04:23.037;8.0;163862;3;18.74
2024-03-04T23:04:24.053;2024-03-05T00:04:24.053;8.0;164740;3;18.74
2024-03-04T23:04:25.055;2024-03-05T00:04:25.055;8.0;163917;2;18.74
2024-03-04T23:04:26.046;2024-03-05T00:04:26.046;8.0;164738;2;18.74
2024-03-04T23:04:27.037;2024-03-05T00:04:27.037;8.0;164757;3;18.74
2024-03-04T23:04:28.045;2024-03-05T00:04:28.045;8.0;164752;3;18.74
2024-03-04T23:04:29.036;2024-03-05T00:04:29.036;8.0;164740;3;18.74
2024-03-04T23:04:30.046;2024-03-05T00:04:30.046;8.0;163826;3;18.73
2024-03-04T23:04:31.053;2024-03-05T00:04:31.053;8.0;164744;3;18.74
2024-03-04T23:04:32.045;2024-03-05T00:04:32.045;8.0;163839;3;18.73
2024-03-04T23:04:33.036;2024-03-05T00:04:33.036;8.0;164728;3;18.74
2024-03-04T23:04:34.044;2024-03-05T00:04:34.044;8.0;163816;3;18.73
2024-03-04T23:04:35.051;2024-03-05T00:04:35.051;8.0;164710;2;18.74
2024-03-04T23:04:36.039;2024-03-05T00:04:36.039;8.0;163822;2;18.73
2024-03-04T23:04:37.029;2024-03-05T00:04:37.029;8.0;164717;3;18.74
2024-03-04T23:04:38.037;2024-03-05T00:04:38.037;8.0;168233;3;18.77
2024-03-04T23:04:39.046;2024-03-05T00:04:39.046;8.0;168215;2;18.77
2024-03-04T23:04:40.039;2024-03-05T00:04:40.039;8.0;168254;2;18.77
2024-03-04T23:04:41.049;2024-03-05T00:04:41.049;8.0;163881;3;18.74
2024-03-04T23:04:42.052;2024-03-05T00:04:42.052;8.0;164739;3;18.74
2024-03-04T23:04:43.044;2024-03-05T00:04:43.044;8.0;164721;3;18.74
2024-03-04T23:04:44.035;2024-03-05T00:04:44.035;8.0;164683;3;18.74
2024-03-04T23:04:45.042;2024-03-05T00:04:45.042;8.0;164719;3;18.74
2024-03-04T23:04:46.051;2024-03-05T00:04:46.051;8.0;164681;3;18.74
2024-03-04T23:04:47.041;2024-03-05T00:04:47.041;8.0;164707;3;18.74
2024-03-04T23:04:48.051;2024-03-05T00:04:48.051;8.0;163829;3;18.73
2024-03-04T23:04:49.042;2024-03-05T00:04:49.042;8.0;164725;2;18.74
2024-03-04T23:04:50.061;2024-03-05T00:04:50.061;8.0;163873;2;18.74
2024-03-04T23:04:51.045;2024-03-05T00:04:51.045;8.0;164696;3;18.74
2024-03-04T23:04:52.046;2024-03-05T00:04:52.046;8.0;164695;3;18.74
2024-03-04T23:04:53.037;2024-03-05T00:04:53.037;8.0;164643;3;18.74
2024-03-04T23:04:54.045;2024-03-05T00:04:54.045;8.0;164697;3;18.74
