# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 36
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU
# Instrument ID: 
# Data supplier: 
# Location name: badajoz
# Position (lat, lon, elev(m)): 
# Local timezone: Europe/Madrid
# Time Synchronization: 
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 
# Field of view (degrees): 
# Number of fields per line: 6
# SQM serial number: 2328
# SQM hardware identity: FTB3LBET
# SQM firmware version: 4-3-25
# SQM cover offset value: 
# SQM readout test ix: i,00000004,00000003,00000025,00002328
# SQM readout test rx: r, 00.00m,0000614400Hz,0000000000c,0000000.000s, 017.4C
# SQM readout test cx: c,00000019.86m,0000136.056s, 020.9C,00000008.71m, 020.3C
# Comment: Badajoz cielo despejado. Ayer llovio.
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.253
# UDM setting: Logged continuously every 1 second,Threshold = 0 mpsas.
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2024-04-08T18:03:06.045;2024-04-08T20:03:06.045;17.4;0;614400;0.00
2024-04-08T18:03:07.050;2024-04-08T20:03:07.050;17.4;0;614400;0.00
2024-04-08T18:03:08.043;2024-04-08T20:03:08.043;17.4;0;614400;0.00
2024-04-08T18:03:09.034;2024-04-08T20:03:09.034;17.4;0;614400;0.00
2024-04-08T18:03:10.042;2024-04-08T20:03:10.042;17.4;0;614400;0.00
2024-04-08T18:03:11.033;2024-04-08T20:03:11.033;17.4;0;614400;0.00
2024-04-08T18:03:12.041;2024-04-08T20:03:12.041;17.4;0;614400;0.00
2024-04-08T18:03:13.032;2024-04-08T20:03:13.032;17.4;0;614400;0.00
2024-04-08T18:03:14.039;2024-04-08T20:03:14.039;17.4;0;614400;0.00
2024-04-08T18:03:15.047;2024-04-08T20:03:15.047;17.4;0;614400;0.00
2024-04-08T18:03:16.038;2024-04-08T20:03:16.038;17.4;0;614400;0.00
2024-04-08T18:03:17.044;2024-04-08T20:03:17.044;17.4;0;614400;0.00
2024-04-08T18:03:18.038;2024-04-08T20:03:18.038;17.4;0;614400;0.00
2024-04-08T18:03:19.043;2024-04-08T20:03:19.043;17.4;0;614400;0.00
2024-04-08T18:03:20.036;2024-04-08T20:03:20.036;17.4;0;614400;0.00
2024-04-08T18:03:21.041;2024-04-08T20:03:21.041;17.4;0;614400;0.00
2024-04-08T18:03:22.035;2024-04-08T20:03:22.035;17.4;0;614400;0.00
2024-04-08T18:03:23.043;2024-04-08T20:03:23.043;17.4;0;614400;0.00
2024-04-08T18:03:24.034;2024-04-08T20:03:24.034;17.4;0;614400;0.00
2024-04-08T18:03:25.042;2024-04-08T20:03:25.042;17.4;0;614400;0.00
2024-04-08T18:03:26.037;2024-04-08T20:03:26.037;17.4;0;614400;0.00
2024-04-08T18:03:27.057;2024-04-08T20:03:27.057;17.4;0;614400;0.00
2024-04-08T18:03:28.032;2024-04-08T20:03:28.032;17.4;0;614400;0.00
2024-04-08T18:03:29.040;2024-04-08T20:03:29.040;17.4;0;614400;0.00
2024-04-08T18:03:30.047;2024-04-08T20:03:30.047;17.4;0;614400;0.00
2024-04-08T18:03:31.038;2024-04-08T20:03:31.038;17.4;0;614400;0.00
2024-04-08T18:03:32.047;2024-04-08T20:03:32.047;17.4;0;614400;0.00
2024-04-08T18:03:33.038;2024-04-08T20:03:33.038;17.4;0;614400;0.00
2024-04-08T18:03:34.045;2024-04-08T20:03:34.045;17.4;0;614400;0.00
2024-04-08T18:03:35.038;2024-04-08T20:03:35.038;17.4;0;614400;0.00
2024-04-08T18:03:36.048;2024-04-08T20:03:36.048;17.4;0;614400;0.00
2024-04-08T18:03:37.035;2024-04-08T20:03:37.035;17.4;0;614400;0.00
2024-04-08T18:03:38.043;2024-04-08T20:03:38.043;17.4;0;614400;0.00
2024-04-08T18:03:39.035;2024-04-08T20:03:39.035;17.4;0;614400;0.00
2024-04-08T18:03:40.042;2024-04-08T20:03:40.042;17.4;0;614400;0.00
2024-04-08T18:03:41.033;2024-04-08T20:03:41.033;17.4;0;614400;0.00
2024-04-08T18:03:42.041;2024-04-08T20:03:42.041;17.4;0;614400;0.00
2024-04-08T18:03:43.048;2024-04-08T20:03:43.048;17.4;0;614400;0.00
2024-04-08T18:03:44.040;2024-04-08T20:03:44.040;17.4;0;614400;0.00
2024-04-08T18:03:45.047;2024-04-08T20:03:45.047;17.4;0;614400;0.00
2024-04-08T18:03:46.036;2024-04-08T20:03:46.036;17.4;0;614400;0.00
2024-04-08T18:03:47.028;2024-04-08T20:03:47.028;17.4;0;614400;0.00
2024-04-08T18:03:48.039;2024-04-08T20:03:48.039;17.4;0;614400;0.00
2024-04-08T18:03:49.038;2024-04-08T20:03:49.038;17.4;0;614400;0.00
2024-04-08T18:03:50.034;2024-04-08T20:03:50.034;17.4;0;614400;0.00
2024-04-08T18:03:51.025;2024-04-08T20:03:51.025;17.4;0;614400;0.00
2024-04-08T18:03:52.033;2024-04-08T20:03:52.033;17.4;0;614400;0.00
2024-04-08T18:03:53.041;2024-04-08T20:03:53.041;17.4;0;614400;0.00
2024-04-08T18:03:54.034;2024-04-08T20:03:54.034;17.4;0;614400;0.00
2024-04-08T18:03:55.041;2024-04-08T20:03:55.041;17.4;0;614400;0.00
2024-04-08T18:03:56.033;2024-04-08T20:03:56.033;17.4;0;614400;0.00
2024-04-08T18:03:57.041;2024-04-08T20:03:57.041;17.4;0;614400;0.00
2024-04-08T18:03:58.048;2024-04-08T20:03:58.048;17.4;0;614400;0.00
2024-04-08T18:03:59.040;2024-04-08T20:03:59.040;17.4;0;614400;0.00
2024-04-08T18:04:00.047;2024-04-08T20:04:00.047;17.4;0;614400;0.00
2024-04-08T18:04:01.039;2024-04-08T20:04:01.039;17.4;0;614400;0.00
2024-04-08T18:04:02.046;2024-04-08T20:04:02.046;17.4;0;614400;0.00
2024-04-08T18:04:03.050;2024-04-08T20:04:03.050;17.4;0;614400;0.00
2024-04-08T18:04:04.045;2024-04-08T20:04:04.045;17.4;0;614400;0.00
2024-04-08T18:04:05.036;2024-04-08T20:04:05.036;17.4;0;614400;0.00
2024-04-08T18:04:06.044;2024-04-08T20:04:06.044;17.4;0;614400;0.00
2024-04-08T18:04:07.036;2024-04-08T20:04:07.036;17.4;0;614400;0.00
2024-04-08T18:04:08.058;2024-04-08T20:04:08.058;17.4;0;614400;0.00
2024-04-08T18:04:09.049;2024-04-08T20:04:09.049;17.4;0;614400;0.00
2024-04-08T18:04:10.042;2024-04-08T20:04:10.042;17.4;0;614400;0.00
2024-04-08T18:04:11.033;2024-04-08T20:04:11.033;17.4;0;614400;0.00
2024-04-08T18:04:12.041;2024-04-08T20:04:12.041;17.4;0;614400;0.00
2024-04-08T18:04:13.032;2024-04-08T20:04:13.032;17.4;0;614400;0.00
2024-04-08T18:04:14.040;2024-04-08T20:04:14.040;17.4;0;614400;0.00
2024-04-08T18:04:15.047;2024-04-08T20:04:15.047;17.4;0;614400;0.00
2024-04-08T18:04:16.038;2024-04-08T20:04:16.038;17.4;0;614400;0.00
2024-04-08T18:04:17.046;2024-04-08T20:04:17.046;17.4;0;614400;0.00
2024-04-08T18:04:18.038;2024-04-08T20:04:18.038;17.4;0;614400;0.00
2024-04-08T18:04:19.045;2024-04-08T20:04:19.045;17.4;0;614400;0.00
2024-04-08T18:04:20.053;2024-04-08T20:04:20.053;17.4;0;614400;0.00
2024-04-08T18:04:21.065;2024-04-08T20:04:21.065;17.4;0;614400;0.00
2024-04-08T18:04:22.035;2024-04-08T20:04:22.035;17.4;0;614400;0.00
2024-04-08T18:04:23.059;2024-04-08T20:04:23.059;17.4;0;614400;0.00
2024-04-08T18:04:24.039;2024-04-08T20:04:24.039;17.4;0;614400;0.00
2024-04-08T18:04:25.042;2024-04-08T20:04:25.042;17.4;0;614400;0.00
2024-04-08T18:04:26.033;2024-04-08T20:04:26.033;17.4;0;614400;0.00
2024-04-08T18:04:27.057;2024-04-08T20:04:27.057;17.4;0;614400;0.00
2024-04-08T18:04:28.048;2024-04-08T20:04:28.048;17.4;0;614400;0.00
2024-04-08T18:04:29.056;2024-04-08T20:04:29.056;17.4;0;614400;0.00
2024-04-08T18:04:30.047;2024-04-08T20:04:30.047;17.4;0;614400;0.00
2024-04-08T18:04:31.046;2024-04-08T20:04:31.046;17.4;0;614400;0.00
2024-04-08T18:04:32.046;2024-04-08T20:04:32.046;17.4;0;614400;0.00
2024-04-08T18:04:33.038;2024-04-08T20:04:33.038;17.4;0;614400;0.00
2024-04-08T18:04:34.045;2024-04-08T20:04:34.045;17.4;0;614400;0.00
2024-04-08T18:04:35.038;2024-04-08T20:04:35.038;17.4;0;614400;0.00
2024-04-08T18:04:36.044;2024-04-08T20:04:36.044;17.4;0;614400;0.00
2024-04-08T18:04:37.036;2024-04-08T20:04:37.036;17.4;0;614400;0.00
2024-04-08T18:04:38.043;2024-04-08T20:04:38.043;17.4;0;614400;0.00
2024-04-08T18:04:39.035;2024-04-08T20:04:39.035;17.4;0;614400;0.00
2024-04-08T18:04:40.042;2024-04-08T20:04:40.042;17.4;0;614400;0.00
2024-04-08T18:04:41.033;2024-04-08T20:04:41.033;17.4;0;614400;0.00
2024-04-08T18:04:42.041;2024-04-08T20:04:42.041;17.4;0;614400;0.00
2024-04-08T18:04:43.040;2024-04-08T20:04:43.040;17.4;0;614400;0.00
2024-04-08T18:04:44.039;2024-04-08T20:04:44.039;17.4;0;614400;0.00
2024-04-08T18:04:45.047;2024-04-08T20:04:45.047;17.4;0;614400;0.00
2024-04-08T18:04:46.048;2024-04-08T20:04:46.048;17.4;0;614400;0.00
2024-04-08T18:04:47.046;2024-04-08T20:04:47.046;17.4;0;614400;0.00
2024-04-08T18:04:48.038;2024-04-08T20:04:48.038;17.4;0;614400;0.00
2024-04-08T18:04:49.045;2024-04-08T20:04:49.045;17.4;0;614400;0.00
2024-04-08T18:04:50.037;2024-04-08T20:04:50.037;17.4;0;614400;0.00
2024-04-08T18:04:51.044;2024-04-08T20:04:51.044;17.4;0;614400;0.00
2024-04-08T18:04:52.036;2024-04-08T20:04:52.036;17.4;0;614400;0.00
2024-04-08T18:04:53.043;2024-04-08T20:04:53.043;17.4;0;614400;0.00
2024-04-08T18:04:54.035;2024-04-08T20:04:54.035;17.4;0;614400;0.00
2024-04-08T18:04:55.044;2024-04-08T20:04:55.044;17.4;0;614400;0.00
2024-04-08T18:04:56.077;2024-04-08T20:04:56.077;17.4;0;614400;0.00
2024-04-08T18:04:57.054;2024-04-08T20:04:57.054;17.4;0;614400;0.00
2024-04-08T18:04:58.052;2024-04-08T20:04:58.052;17.4;0;614400;0.00
2024-04-08T18:04:59.040;2024-04-08T20:04:59.040;17.4;0;614400;0.00
2024-04-08T18:05:00.047;2024-04-08T20:05:00.047;17.4;0;614400;0.00
2024-04-08T18:05:01.039;2024-04-08T20:05:01.039;17.4;0;614400;0.00
2024-04-08T18:05:02.047;2024-04-08T20:05:02.047;17.4;0;614400;0.00
2024-04-08T18:05:03.059;2024-04-08T20:05:03.059;17.4;0;614400;0.00
2024-04-08T18:05:04.045;2024-04-08T20:05:04.045;17.4;0;614400;0.00
2024-04-08T18:05:05.037;2024-04-08T20:05:05.037;17.4;0;614400;0.00
2024-04-08T18:05:06.044;2024-04-08T20:05:06.044;17.4;0;614400;0.00
2024-04-08T18:05:07.036;2024-04-08T20:05:07.036;17.4;0;614400;0.00
2024-04-08T18:05:08.043;2024-04-08T20:05:08.043;17.4;0;614400;0.00
2024-04-08T18:05:09.051;2024-04-08T20:05:09.051;17.4;0;614400;0.00
2024-04-08T18:05:10.039;2024-04-08T20:05:10.039;17.4;0;614400;0.00
2024-04-08T18:05:11.033;2024-04-08T20:05:11.033;17.4;0;614400;0.00
2024-04-08T18:05:12.038;2024-04-08T20:05:12.038;17.4;0;614400;0.00
2024-04-08T18:05:13.032;2024-04-08T20:05:13.032;17.4;0;614400;0.00
2024-04-08T18:05:14.060;2024-04-08T20:05:14.060;17.4;0;614400;0.00
2024-04-08T18:05:15.063;2024-04-08T20:05:15.063;17.4;0;614400;0.00
2024-04-08T18:05:16.039;2024-04-08T20:05:16.039;17.4;0;614400;0.00
2024-04-08T18:05:17.044;2024-04-08T20:05:17.044;17.4;0;614400;0.00
2024-04-08T18:05:18.052;2024-04-08T20:05:18.052;17.4;0;614400;0.00
2024-04-08T18:05:19.045;2024-04-08T20:05:19.045;17.4;0;614400;0.00
2024-04-08T18:05:20.036;2024-04-08T20:05:20.036;17.4;0;614400;0.00
2024-04-08T18:05:21.043;2024-04-08T20:05:21.043;17.4;0;614400;0.00
2024-04-08T18:05:22.074;2024-04-08T20:05:22.074;17.4;0;614400;0.00
2024-04-08T18:05:23.043;2024-04-08T20:05:23.043;17.4;0;614400;0.00
2024-04-08T18:05:24.034;2024-04-08T20:05:24.034;17.4;0;614400;0.00
2024-04-08T18:05:25.039;2024-04-08T20:05:25.039;17.4;0;614400;0.00
2024-04-08T18:05:26.034;2024-04-08T20:05:26.034;17.4;0;614400;0.00
2024-04-08T18:05:27.041;2024-04-08T20:05:27.041;17.4;0;614400;0.00
2024-04-08T18:05:28.030;2024-04-08T20:05:28.030;17.4;0;614400;0.00
2024-04-08T18:05:29.040;2024-04-08T20:05:29.040;17.4;0;614400;0.00
2024-04-08T18:05:30.031;2024-04-08T20:05:30.031;17.4;0;614400;0.00
2024-04-08T18:05:31.039;2024-04-08T20:05:31.039;17.4;0;614400;0.00
2024-04-08T18:05:32.030;2024-04-08T20:05:32.030;17.4;0;614400;0.00
2024-04-08T18:05:33.038;2024-04-08T20:05:33.038;17.4;0;614400;0.00
2024-04-08T18:05:34.046;2024-04-08T20:05:34.046;17.4;0;614400;0.00
2024-04-08T18:05:35.037;2024-04-08T20:05:35.037;17.4;0;614400;0.00
2024-04-08T18:05:36.044;2024-04-08T20:05:36.044;17.4;0;614400;0.00
2024-04-08T18:05:37.036;2024-04-08T20:05:37.036;17.4;0;614400;0.00
2024-04-08T18:05:38.043;2024-04-08T20:05:38.043;17.4;0;614400;0.00
2024-04-08T18:05:39.034;2024-04-08T20:05:39.034;17.4;0;614400;0.00
2024-04-08T18:05:40.041;2024-04-08T20:05:40.041;17.4;0;614400;0.00
2024-04-08T18:05:41.033;2024-04-08T20:05:41.033;17.4;0;614400;0.00
2024-04-08T18:05:42.041;2024-04-08T20:05:42.041;17.4;0;614400;0.00
2024-04-08T18:05:43.032;2024-04-08T20:05:43.032;17.4;0;614400;0.00
2024-04-08T18:05:44.039;2024-04-08T20:05:44.039;17.4;0;614400;0.00
2024-04-08T18:05:45.047;2024-04-08T20:05:45.047;17.4;0;614400;0.00
2024-04-08T18:05:46.039;2024-04-08T20:05:46.039;17.4;0;614400;0.00
2024-04-08T18:05:47.046;2024-04-08T20:05:47.046;17.4;0;614400;0.00
2024-04-08T18:05:48.038;2024-04-08T20:05:48.038;17.4;0;614400;0.00
2024-04-08T18:05:49.045;2024-04-08T20:05:49.045;17.4;0;614400;0.00
2024-04-08T18:05:50.037;2024-04-08T20:05:50.037;17.4;0;614400;0.00
2024-04-08T18:05:51.044;2024-04-08T20:05:51.044;17.4;0;614400;0.00
2024-04-08T18:05:52.057;2024-04-08T20:05:52.057;17.4;0;614400;0.00
2024-04-08T18:05:53.043;2024-04-08T20:05:53.043;17.4;0;614400;0.00
2024-04-08T18:05:54.050;2024-04-08T20:05:54.050;17.4;0;614400;0.00
2024-04-08T18:05:55.042;2024-04-08T20:05:55.042;17.4;0;614400;0.00
2024-04-08T18:05:56.033;2024-04-08T20:05:56.033;17.4;0;614400;0.00
2024-04-08T18:05:57.038;2024-04-08T20:05:57.038;17.4;0;614400;0.00
2024-04-08T18:05:58.032;2024-04-08T20:05:58.032;17.0;0;614400;0.00
2024-04-08T18:05:59.040;2024-04-08T20:05:59.040;17.0;0;614400;0.00
2024-04-08T18:06:00.032;2024-04-08T20:06:00.032;17.0;0;614400;0.00
2024-04-08T18:06:01.039;2024-04-08T20:06:01.039;17.0;0;614400;0.00
2024-04-08T18:06:02.047;2024-04-08T20:06:02.047;17.0;0;614400;0.00
2024-04-08T18:06:03.038;2024-04-08T20:06:03.038;17.0;0;614400;0.00
2024-04-08T18:06:04.045;2024-04-08T20:06:04.045;17.0;0;614400;0.00
2024-04-08T18:06:05.037;2024-04-08T20:06:05.037;17.0;0;614400;0.00
2024-04-08T18:06:06.044;2024-04-08T20:06:06.044;17.0;0;614400;0.00
2024-04-08T18:06:07.036;2024-04-08T20:06:07.036;17.0;0;614400;0.00
2024-04-08T18:06:08.040;2024-04-08T20:06:08.040;17.0;0;614400;0.00
2024-04-08T18:06:09.041;2024-04-08T20:06:09.041;17.0;0;614400;0.00
2024-04-08T18:06:10.062;2024-04-08T20:06:10.062;17.0;0;614400;0.00
2024-04-08T18:06:11.033;2024-04-08T20:06:11.033;17.0;0;614400;0.00
2024-04-08T18:06:12.041;2024-04-08T20:06:12.041;17.0;0;614400;0.00
2024-04-08T18:06:13.048;2024-04-08T20:06:13.048;17.0;0;614400;0.00
2024-04-08T18:06:14.047;2024-04-08T20:06:14.047;17.0;0;614400;0.00
2024-04-08T18:06:15.048;2024-04-08T20:06:15.048;17.4;0;614400;0.00
2024-04-08T18:06:16.039;2024-04-08T20:06:16.039;17.4;0;614400;0.00
2024-04-08T18:06:17.063;2024-04-08T20:06:17.063;17.4;0;614400;0.00
2024-04-08T18:06:18.037;2024-04-08T20:06:18.037;17.4;0;614400;0.00
2024-04-08T18:06:19.045;2024-04-08T20:06:19.045;17.4;0;614400;0.00
2024-04-08T18:06:20.034;2024-04-08T20:06:20.034;17.4;0;614400;0.00
2024-04-08T18:06:21.044;2024-04-08T20:06:21.044;17.4;0;614400;0.00
2024-04-08T18:06:22.045;2024-04-08T20:06:22.045;17.4;0;614400;0.00
2024-04-08T18:06:23.069;2024-04-08T20:06:23.069;17.4;0;614400;0.00
2024-04-08T18:06:24.035;2024-04-08T20:06:24.035;17.0;0;614400;0.00
2024-04-08T18:06:25.042;2024-04-08T20:06:25.042;17.0;0;614400;0.00
2024-04-08T18:06:26.033;2024-04-08T20:06:26.033;17.0;0;614400;0.00
2024-04-08T18:06:27.042;2024-04-08T20:06:27.042;17.0;0;614400;0.00
2024-04-08T18:06:28.033;2024-04-08T20:06:28.033;17.0;0;614400;0.00
2024-04-08T18:06:29.040;2024-04-08T20:06:29.040;17.0;0;614400;0.00
2024-04-08T18:06:30.031;2024-04-08T20:06:30.031;17.0;0;614400;0.00
2024-04-08T18:06:31.036;2024-04-08T20:06:31.036;17.0;0;614400;0.00
2024-04-08T18:06:32.046;2024-04-08T20:06:32.046;17.0;0;614400;0.00
2024-04-08T18:06:33.038;2024-04-08T20:06:33.038;17.0;0;614400;0.00
2024-04-08T18:06:34.028;2024-04-08T20:06:34.028;17.0;0;614400;0.00
2024-04-08T18:06:35.057;2024-04-08T20:06:35.057;17.0;0;614400;0.00
2024-04-08T18:06:36.042;2024-04-08T20:06:36.042;17.0;0;614400;0.00
2024-04-08T18:06:37.036;2024-04-08T20:06:37.036;17.0;0;614400;0.00
2024-04-08T18:06:38.043;2024-04-08T20:06:38.043;17.0;0;614400;0.00
2024-04-08T18:06:39.035;2024-04-08T20:06:39.035;17.0;0;614400;0.00
2024-04-08T18:06:40.042;2024-04-08T20:06:40.042;17.0;0;614400;0.00
2024-04-08T18:06:41.038;2024-04-08T20:06:41.038;17.0;0;614400;0.00
2024-04-08T18:06:42.041;2024-04-08T20:06:42.041;17.0;0;614400;0.00
2024-04-08T18:06:43.046;2024-04-08T20:06:43.046;17.0;0;614400;0.00
2024-04-08T18:06:44.038;2024-04-08T20:06:44.038;17.0;0;614400;0.00
2024-04-08T18:06:45.030;2024-04-08T20:06:45.030;17.0;0;614400;0.00
2024-04-08T18:06:46.039;2024-04-08T20:06:46.039;17.0;0;614400;0.00
2024-04-08T18:06:47.028;2024-04-08T20:06:47.028;17.0;0;614400;0.00
